video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"x20u_YJcd74","Единая Россия распадается. Алексей Навальный 2019 Умное голосование Итоги","2019-09-13T05:45:00.000Z","UC_E7p0oGhrHmO4KGZMCiheQ","Новости России","29","19.13.09","Алексей Навальный|Навальный|навальный про|навальный про выборы|выборы|итоги|итоги выборов|результаты выборов|выборы 2019|навальный|навальный лайв|navalny|выборы в мосгордуму|жириновский про навального|жириновский про соболь|жириновский|метельский навальный","485745","35751","809","4546","https://i.ytimg.com/vi/x20u_YJcd74/default.jpg","False","False","Друзья, умное голосование посеяло смуту в рядах власти. Алексей Навальный расскажет о текущей ситуации, где смогли обойти партию власти, а где нет."
"4K5K8my46LY","Дастин Порье публично обратился к Хабибу Нурмагомедову/Отец Хабиба о Махачеве/Волков о возвращении","2019-09-13T09:51:58.000Z","UCwOA1YWM-sR1ka4ijjIrMlw","ЗВУКИ ММА","17","19.13.09","ММА|КОНОР|МАКГРЕГОР|ЮФС|ХАБИБ|НУРМАГОМЕДОВ|ДАНА|УАЙТ|UFC|ТОНИ|ФЕРГЮСОН|АСА|ACB|бои|без|правил|смешанные|федор|емельяненко|даниель|кормье|джон|джонс|Забит|магомедшарипов|Jon|Bones|Jones|Зубайра|Тухугов|АРТЕМ|ЛОБОВ|Гассиев|Мурат|Флойд|мэйвезер|усик","387424","7086","399","495","https://i.ytimg.com/vi/4K5K8my46LY/default.jpg","False","False","ПРОМОКОД ZVUKIMMA (Бонус до 100$ )ИНСТАГРАМ https://www.instagram.com/zvukimma/По вопросам Сотрудничества - tcement90@mail.ru."
"ELPhigNUoq4","ПРАНК - Я В ПЯТОМ ПОКОЛЕНИИ КОРЕННОЙ МОСКВИЧ","2019-09-13T09:04:50.000Z","UCjm6XUTNSz8Q68WqJIMJ0eQ","ABRACADABRA TV","22","19.13.09","пранк|переоделся в бомжа|prank|abracadabra tv|коренной москвич|тимати гуф москва|москва|розыгрыш|смешно|шутка|pranks|абракадабра|пранк в маске|взрываю одежду","145934","15444","1055","1879","https://i.ytimg.com/vi/ELPhigNUoq4/default.jpg","False","False","Канал AbrаGames - https://bit.ly/2XDPQvPИнста - https://goo.gl/jN3t9gГруппа ВК - https://vk.com/abracadabra_tvКанал ABRACADABRA LIFE - https://goo.gl/if3DuYТелеграм - https://bit.ly/2pNFXbuА вот и новый пранк! В этот раз я усовершенствовал образ бомжа очень необычным способом. В пранке есть прямая отсылка на клип Тимати и Гуф - Москва. Я в пятом поколении коренной москвич - Шутка актуальная, поэтому получилось смешно) Не забудь поставить лайк и подпишись на канал. Приятного просмотра!)"
"Wk9lwJhWZ5Q","КТО ПОСЛЕДНИЙ ВЫЙДЕТ из БАССЕЙНА с ДЕНЬГАМИ, ПОЛУЧИТ ИХ! 500.000 рублей челлендж","2019-09-13T12:00:12.000Z","UCv7Zff-RjwiRPlvn8g5fMog","ПУШЕР","24","19.13.09","кто последний|КТО ПОСЛЕДНИЙ ВЫЙДЕТ|из БАССЕЙНА с ДЕНЬГАМИ|ПОЛУЧИТ ИХ|бассейн с деньгами|500.000 рублей|челлендж|challenge|кто последний челлендж|последний кто покинет бассейн|24 часа|челендж|пушер|герасев|влог|халява|реакция|кто последний покинет|бассеин|басейн","103799","11315","410","748","https://i.ytimg.com/vi/Wk9lwJhWZ5Q/default.jpg","False","False","Друзья, сегодня у нас челлендж на 500.000 рублей! КТО ПОСЛЕДНИЙ ВЫЙДЕТ из БАССЕЙНА с ДЕНЬГАМИ, ПОЛУЧИТ ИХ! Такая вот халява! Интересна реакция участников? Тогда смотри мой новый влог про бассеин с деньгами! Приятного просмотра! ;)Хочешь такой же басейн?Тогда ПОДПИШИСЬ НА МОЙ НОВЫЙ КАНАЛ: https://www.youtube.com/channel/UCwLt9iCxM856j1PRuinNGKg?sub_confirmation=1МОЙ ТГ ПРОЕКТ: http://vk.cc/9HILmpМОЯ ИНСТА: https://www.instagram.com/iampusher/ МОЙ ВК: https://vk.com/iampusherКАНАЛ ГЕРАСЕВА: https://www.youtube.com/user/sanek1604:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::: ПОДПИСЫВАЙСЯ НА КАНАЛ, ДЕЛИСЬ РОЛИКОМ С ДРУЗЬЯМИ!!!"
"nppyqXbdLHY","СтопХамСПб - Чистый тротуар","2019-09-13T05:00:05.000Z","UCDi5ZW8DgHYwIHwYl2LcPwg","СтопХамСПб","2","19.13.09","хамство|дорога|пробка|неадекваты|объезд|парковка|нарушения|нарушители|ДПС|ГИБДД|ГАИ|полиция|прикол|девушки|авто|мерседес|бмв|ауди|джип|ренж-ровер|хонда|тайота|жигули|тротуар|пешеход|права|пдд|Россия|Санкт-Петербург|наклейки|музыка|рок|питер|культура|борьба|мма|защита|спорт|стикер|помощь|спешит|смех|коап|закон|стопхамспб|стопхам|спб|тп","114905","11223","408","1530","https://i.ytimg.com/vi/nppyqXbdLHY/default.jpg","False","False","Рекламная служба СтопХамСПб - edinichka.001@gmail.com Канал на YouTube https://www.youtube.com/user/stopxam78 Группа в ВКонтакте http://vk.com/stophamspb СтопХамСПб - общественное движение, основанное активистами СтопХам в Санкт-Петербурге."
"zL4izufKRzs","СтопХам-Юрист который уделал СтопХам","2019-09-13T05:06:31.000Z","UCii_gXGV-mto1bdKWKCk92g","СтопХам Мск","2","19.13.09","СтопХам|сх|стопхаммосква|москва|россия|хамы|авто|машины|наклейки|ислам|исмаилов|Stop|Douchebag|чеченец|из|стопхама|стопхам2018|stopham|stop|ham|stopxam|xam","236322","10389","605","1574","https://i.ytimg.com/vi/zL4izufKRzs/default.jpg","False","False","По коммерческим вопросам  stophammsc@adisom.comПо поводу участия в рейдах пишите Москва :https://vk.com/poglad_kotaИ в нашу группу в Вк https://vk.com/stopxam_msk_officialНаш инстаграм-https://www.instagram.com/stopxammsc#СтопХамМск #ЛицоЮриспруденции#УважайтеОкружающих"
"cQwNHqayaYo","Короче говоря, пляж | ЗОЖНУТЫЕ","2019-09-13T11:50:59.000Z","UCYlC8XWuz5r56Z9vLZEjAhg","ЗОЖНУТЫЕ","23","19.13.09","короче|говоря|короче говоря|зожнутые|короче говоря пляж|пляж|лето|пошла на пляж|короче говоря пошла на пляж|шоу|юмор|скетчи|зожнутые короче говоря|ЗОЖНУТЫЕ","141150","13915","204","474","https://i.ytimg.com/vi/cQwNHqayaYo/default.jpg","False","False","ВЫСТАВКА «ИСТОРИЯ РУССКОГО ВИДЕОБЛОГИНГА» Билеты и вся инфа тут: https://diviconfest.ru/Мы регулярно смотрим телевизор и знаем, что уже две недели как сентябрь. Во-первых, днём ещё вполне можно загорать, а во-вторых, что-то в этом есть – немного отставать от трендов и времен года)) Дальше надо написать что-то про сюжет, но зачем писать(читать), если в этом выпуске Кристина показывает Годзиллу, а Маша свой лучший купальник) Короче говоря, пляж такой пляж.Инстаграм Кристины ➜ https://www.instagram.com/_kris.orlova_Инстаграм Маши ➜ https://www.instagram.com/mashamatveeva_tv/Инстаграм Веры ➜ https://www.instagram.com/gasaranskayaИнстаграм красавчика из книг про любовь ➜ https://www.instagram.com/sergeyterre/Инстаграм красавчика из книг про любовь к пиву ➜ https://www.instagram.com/robertekkeКороче говоря, пошла в бассейнЧасть 1 - https://youtu.be/7g356-j_hg8Часть 2 - https://youtu.be/4OJFMqPzfgoЗОЖНУТЫЕ - канал для девушек и о том, что на бесплатном пляже должны быть лежаки!Подписывайся, ведь смех продлевает лето!"
"VrMLp069tRk","Главные ошибки начинающих художников ‎(ﾉಥ益ಥ)ﾉ","2019-09-13T09:00:03.000Z","UC0YH6reyrIoxck3CvCcTzeg","Asinastra","26","19.13.09","арт|рисование|художник|medibang|procreate|ipad|apple pencil|как научиться рисовать|ошибки в рисовании|как подбирать цвета|спидпеинт|спидарт|стикеры|наклейки|туториал|асинастра|палитра|мамкупи","169528","29793","137","1234","https://i.ytimg.com/vi/VrMLp069tRk/default.jpg","False","False","Стикерстудия - https://stickerstudio.ru/ || Промокод на 10% скидку - ASINASTRA Моя мерчага - https://mamcupy.com/catalog/ASINASTRA/ (там еще тоже скидки не кончились)Инстаграм : https://instagram.com/miumauebinЦветовые схемки из видео: https://imgur.com/gallery/6w6geA1Подбиралка подходящих цветов: https://www.canva.com/colors/color-wheel/Прикольный сайт с палитрами: https://www.color-hex.com/color-palettes/И еще один, который мне больше нравится: https://www.colourlovers.com/palettesПрога из видео  - Medibang (а в конце procreate). Скачать можно в аппсторе/гуглплей. Но это только медибенг, прокриейт только  для айпадов доступен. И он платный. Но прога все равно стоит своих денег, ящитаю.Комиккон, на котором я буду на следующих  выходных -  https://comiccon.ua/"
"VyQdEj5DHO4","Преступления Медведева! Когда он угомонится уже?","2019-09-13T11:08:02.000Z","UCwLTi_1yOgDNf9i3bhBibCA","Дневник Депутата","25","19.13.09","дневник депутата|николай бондаренко|бондаренко|дума|кпрф|коммунист|коммунизм|депутат|сталин|зюганов|ссср|советский союз|оппозиция|критика|власть|путин|медвдев|министр|правительство|премьер|единая россия|жулики|коррупция|олигархи|сечин|миллер|газпром|усманов|навальный|соболь|чиновник|суд|полиция|росгвардия|омон|аресты|обыски|новости|россия|60 минут|профсоюз|трудовой кодекс|putin|закон|пенсионная реформа","73550","17896","1581","2607","https://i.ytimg.com/vi/VyQdEj5DHO4/default.jpg","False","False","Друзья! Я тут пытался вспомнить когда я последний раз говорил хоть что-то хорошее про действующую власть, Правительство и её руководителя Дмитрий Анатольевича Медведева, и не смог вспомнить..Дело не в том, что я и вы - неблагодарные, бессовестные люди, а дело в том, что власть работает против наших с вами интересов..Очередная трагедия, преступная инициатива Медведева, по отмене 20000 Нормативно-правовых актов СССР нацелена на то, чтобы развязать руки бизнесу..Все официально опубликованные нормативно-правовые акты СССР являются нормативно-правовыми актами Российской Федерации!.Как власть за последние десятилетия не пыталась их резать и уничтожать большинство большая часть из них до сих пор действует!.Среди этих актов ГОСТы, СнИпЫ, Санпины и другие технические акты, но самое главное - там зафиксировано множество трудовых прав и гарантий!.Например, дополнительный коэффициент к заработной плате для жителей крайнего Севера или, перечень профессий обеспечивающих досрочную пенсию по старости..Помимо этого закреплены нормы о госконтроле, позволяющие проводить проверки компаний на основании граждан и профсоюзов..Нормативно-правовые акты СССР содержат гарантии 8 часового рабочего дня! Напишите в комментариях для чего власти действительно понадобилось отменять эти нормы? Кому они мешают?.★ КАРТА СБЕР 4817 7601 1280 6017 Николай Николаевич Б.★ ДОНАТЫ https://donatepay.ru/don/224115​★ ВТОРОЙ КАНАЛ https://www.youtube.com/channel/UCpE6y3La9cUl5h_MZiecisg★ САЙТ: ​https://bondarenkoblog.ru/★ comrad@bondarenkoblog.ru если не связались по заявке на вступление★ vk.com ► https://goo.gl/lRRd9Q ★ Instagram.com ► https://www.instagram.com/bondarenko_blog/★ facebook.com ► https://goo.gl/Iswljm ★ Группа vk.com ► https://vk.com/nikolaibondarenko64★ Telegram https://t.me/nbondarenko_blog"
"TsUUQRV4RvA","ЧЕЛОВЕК В МАСКЕ ПОХИТИЛ МОЮ КОШКУ МИСТИЧЕСКИЙ КВЕСТ САША АМОРАЛ | АлоЯ Вера","2019-09-13T11:30:12.000Z","UCEN5iM5rjQtl-YsR_evcrXA","АлоЯ Вера","24","19.13.09","мистический квест|квест|алоя вера|алоявера|алое вера|алоэ|вера|саша аморал|алекс|аморал|мистика|АЛОЯ|ВЕРА|АлоЯ Вера|Алоя|Вера|алоэвера|алоевера|страшные истории|страшная|история|мистические истории|приключения|сериал|кошка марта|кошкамарта","105678","10263","151","1221","https://i.ytimg.com/vi/TsUUQRV4RvA/default.jpg","False","False","Смотри - Откопали это ночью в лесу - https://bit.ly/2lRXCjGЧеловек в маске выпустил видео у себя на канале, где он проник в нашу квартиру. И самое страшное, на видео была кошка МартаВидео на канале Саши - Откопали это ночью в лесу :  https://bit.ly/2lRXCjGМистический квест все серии:  https://goo.gl/s9zgajДля коммерческих предложений : aloyavera@wildjam.ruСтать спонсором канала АлоЯ Вера : https://bit.ly/2V4zJGm▼▼РУБРИКИ НА МОЕМ КАНАЛЕ▼▼1. Пранки АлоЯ Вера - https://goo.gl/KvGXFC2. АлоЯ Демон - https://goo.gl/ymsFCJ3. АлоЯ Вера РИСУЕТ https://goo.gl/5xFj5R4. АлоЯ Вера Играет  https://goo.gl/3SzRe5▼▼МОИ СОЦ СЕТИ▼▼Инстаграм АлоЯ Вера : https://goo.gl/tTXyhq ВК Алоя Вера : https://goo.gl/kVDjdD▼▼ПОДПИСЫВАЙСЯ НА КАНАЛЫ МОИХ ДРУЗЕЙ▼▼1. Канал Elli Di : https://goo.gl/2Hygyu2. Канал Elli Di Pets: https://goo.gl/SUSuRo3. Канал Саша Аморал : https://goo.gl/Xg5XKC4. Канал Kiruxa Di : https://goo.gl/ZPLkEM      ▼▼Поделись с друзьями▼▼▼▼ЦЕПОЧКА МИСТИЧЕСКИХ СОБЫТИЙ В ЛЕСУ▼▼Мистические приключения в очень странном и загадочном месте. Я пытаюсь разгадать тайну этого места, а тем временем происходит куча интересных вещей! Основано на реальных событиях.Смотреть все серии: https://goo.gl/YWfKi6▼▼▼СЕРИАЛ АМУЛЕТ ▼▼▼Мистический сериал, действия в котором происходят на яхте Элли Ди и не только. Тайны, мистика, приключения, паранормальное,  загадки, призраки, вызов духов. Основано на реальных событиях. Смотреть все серии: https://goo.gl/n1eECz▼▼▼ СЕРИАЛ  БОЙСЯ ДОМ ПРИЗРАК ▼▼▼Мистический сериал основанный на реальных событиях, где действия разворачиваются параллельно событиям , происходящим в загадочном доме-призраке.Смотреть все серии: https://goo.gl/UcCgVP▼▼▼ МИСТИКА В АВСТРИИ ▼▼▼События начали накаляться после того, как я создала доску для вызова духов. Сначала мне написал странный номер 666, и это только начало... Тайны, мистика, приключения, паранормальное,  загадки, призраки, вызов духов. Основано на реальных событиях. Смотреть все серии: https://goo.gl/aSW1BYПриятного просмотра!  Подписывайся, чтобы не пропустить ничего интересногоУвидимся в новых видео!Ссылка на это видео: https://youtu.be/TsUUQRV4RvA"
