video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"ZNnhqUF337c","NUSR-ET me COUPE MA COTE  EN OR  et me l'a FAIT DÉGUSTER","2019-09-12T17:02:51.000Z","UCNVMW8UDDZYVxXJqVs3lnUA","GameMixTreize","24","19.13.09","GameMixTreize|GMT|Gm13|lia","182297","16360","515","608","https://i.ytimg.com/vi/ZNnhqUF337c/default.jpg","False","False","Chaîne de Bella Hair Clinic : https://urlz.fr/auHtRetrouve mes musiques sur toutes les plateformes :➥ Toujours le même : https://song.link/i/1470931881➥ J'irais loin : https://song.link/i/1470931235➥ Toi et moi ( Feat Lia ) : https://song.link/i/1473522056➥ Pourquoi pas vous ? : https://song.link/i/1477221806 Ozgur insta : https://www.instagram.com/ozgur_bey/?igshid=1lj4ueqy7ophcChaine GMT : https://www.youtube.com/channel/UCRbS7-rgmqhLiKwrvdacElg?disable_polymer=1Chaine Twitch : https://www.twitch.tv/gamemixtreizeCODE CREATEUR : gamemixtreizeoffMa chaine gaming et live : https://www.youtube.com/channel/UCVsaJc0x7KZC6emL-pDOttQCommande ici : https://www.treizix.com/ - livraison offerte ( à partir de 50€ d’achat ) ➥ Instagram Treizix : https://www.instagram.com/treizix/?hl=f➥ Mon Instagram : https://lc.cx/S5Ta➥ Lia Instagram : https://www.instagram.com/liiyya_off/➥ Snapchat : gamemixtreizeyt➥ Mon Twitter : https://twitter.com/GameMixTreize➥ Ma page facebook : https://www.facebook.com/GameMixTreizeOff/➥ Bouygues Telecom http://po.st/BboxNomad4G➥ Notre boitier d'acquisition AVerMedia vidéo/stream : http://www.stealth-gamer.com/fr/streaming/acquisition-video/avermedia/avermedia-live-gamer-portable-2.html?acc=d09bf41544a3365a46c9077ebb5e35c3➥ Vous pouvez retrouver tous mon matériels gaming sur le site de Stealth Gamer bénéficié de -3% de réduction avec le code GMT http://www.stealth-gamer.com/fr/?acc=d09bf41544a3365a46c9077ebb5e35c3➥ Instant Gaming (Jeux PC -70%)  +  mon concours pour tenter de gagner 1 jeu gratuit par mois : https://www.instant-gaming.com/fr/?igr=gamixtreize"
"rqX1YGMsxbA","Cache-cache à la Tour Eiffel","2019-09-12T15:45:42.000Z","UCC_r3spMB5i5QKgtdNVO0OQ","Pierre Croce","23","19.13.09","pierre|croce|pierrecroce|funny|marrante|drole|vidéo|vidéos|youtubeur|lol|fun|comedie|comedy|comedien|benjamin|verrecchia","1061288","87200","648","2382","https://i.ytimg.com/vi/rqX1YGMsxbA/default.jpg","False","False","On l'a fait messieurs dames, le dernier cache-cache de cette chaîne, on ne pourra pas aller plus haut que çaMerci à la Tour Eiffel pour son accueil, suivez-là sur Insta, elle poste des photos de ouf : https://www.instagram.com/toureiffelofficielle/Merci à tous ceux présents dans la vidéo :Swann Périssée : https://www.youtube.com/user/swannperisseEmy Ltr : https://www.youtube.com/channel/UCuZ6w38DjAZwQj0PlNZT5sQBenjamin Verrecchia : https://www.youtube.com/benjaminverrecchiaMorgan VS : https://www.youtube.com/channel/UCXwummUhfF-o4o9YXiJUT8AAmixem : https://www.youtube.com/user/FPSCoopGameplaysFred : https://www.instagram.com/fredvanlong/Guillaume : https://www.instagram.com/guillaumesantin/Plus d'infos sur l'expo des 130 ans de la Tour Eiffel : https://www.toureiffel.paris/fr/actualites/130-ans/lexpo-des-130-ans-le-rendez-vous-de-lautomneMerci à Laura Gilli pour les photos, allez faire un tour sur son insta : https://www.instagram.com/laurag_photo/Ma seconde chaîne : https://bit.ly/2M4dpYrMon instagram : https://instagram.com/pierrecroce/Mon Twitch : https://www.twitch.tv/mrpierrecroceMon twitter : https://twitter.com/PierreCroceMontage : Pierre-Antoine LerouxAlexandre SoubeyrandCamille Lévêque (elle a aussi une chaîne youtube : https://bit.ly/2KxFqUU )Quentin LegacPréparation vidéo : Auriane Vanesse / Guillaume SantinCrédit vidéo drone : Skytour"
"FF62tfxNAF8","mise au point","2019-09-11T15:41:20.000Z","UCylUZ30a2U2t_dv4QXex9Hw","Sundy Jules","24","19.13.09","sundy vlog|sundy jules|mise au point","636156","44443","3383","3258","https://i.ytimg.com/vi/FF62tfxNAF8/default.jpg","False","False",""
"scKwDXeNpCw","LORIS - LA CORSE - AJACCIO","2019-09-12T17:30:00.000Z","UCsTK8xMZKkrbTeWc8REbn8Q","LORIS GIULIANO","23","19.13.09","loris|giuliano|nrj|radio|caute|caméra|cachée|park|ski|boite|de|nuit|papi|mamie|chantent|rap|français|niska|orelsan|jul|vald|désacordé|poulouloulou|réseaux|west|alors|basique|simple|marseille|montpellier|paris|france|italie|football|police|arrestation|svetlana|stagiaire|golden news|micro trottoir|loris à la rue|la corse|tour de france|golden moustache|quartiers nords|toulouse|bordeaux","361534","23533","230","1466","https://i.ytimg.com/vi/scKwDXeNpCw/default.jpg","False","False","Abonnez-vous à ma chaîne !INSTAGRAM : https://www.instagram.com/loris.giuliano/TWITTER : https://twitter.com/Loris_GiulianoFACEBOOK : https://www.facebook.com/GiulianoLoris/Le Tour de France avec Loris Pendant 2 mois, 2 villes par semaine, 2 vidéos par semaine, le lundi et le jeudi !Dites moi en commentaire dans quelles villes vous voulez que je vienne :)Merci aux Produits Laitiers de me permettre de faire ce tour de France ❤️"
"UJ3DcIXVf70","CHIT CHAT COFFEE : Ce que je vous ai caché pendant 1 an. - Horia","2019-09-12T15:30:01.000Z","UCZMCU61JkQkqleoU7VyGncQ","Horia","26","19.13.09","youtubeuse beauté|horia|youtubeuse|maquillage|humour|vlog|CHIT CHAT|chit chat make up|chit chat coffee|ce que je vous ai caché|ce que je n'ai pas dit|vérité|tag","380487","32475","301","1510","https://i.ytimg.com/vi/UJ3DcIXVf70/default.jpg","False","False","J'ai décidé de revenir aujourd'hui sur tout ce que je ne vous ai pas dit pendant plus d'une année. Je vide un peu mon sac pour que vous puissiez comprendre pourquoi j'ai eu certains comportements ! Et avec du café, c'est plus facile 🤷🏻‍♀️👑 S'abonner → https://goo.gl/llf6cE 👑⚠️ N'oublie pas d'activer les notifications (clique sur la petite cloche en haut) si tu ne veux pas louper mes vidéos ! ⚠️  ___● MES ACTUALITÉS  ●- La fin d'un chapitre → https://youtu.be/hSzH1t7mu_Y- Action ou vérité ? → https://youtu.be/N5eQ1dLdNp8___● MES RÉSEAUX SOCIAUX ●B L O G → http://horialeblog.com/I N S T A G R A M → http://instagram.com/horia_instaS N A P C H A T → Horia_Youtube T W I T T E R → https://twitter.com/HoriaF A C E B O O K → https://www.facebook.com/HoriaOfficiel___● CODES PROMOS ●- 25$ offerts sur votre 1er hébergement Airbnb → https://goo.gl/IWFYLQ- Jusqu'à 45% de remboursement sur vos achats → http://goo.gl/a35gq6___● MES SITES PRÉFÉRÉS ●MAQUILLAGE- Sephora → https://goo.gl/e4nVUY- L'Oréal Paris → https://goo.gl/bZzqb7- NYX cosmetics → https://goo.gl/aUYxxqVÊTEMENTS- Asos → https://goo.gl/9h86MX- Undiz → https://goo.gl/kdG5vH- Forever21 → https://goo.gl/bYAe3d___CONTACT PROFESSIONNEL → contact@horialeblog.com(les mails non-pros sont supprimés sans être lus !)___» Si tu as lu jusque là, insère le mot GRAIN discrètement dans un commentaire sous cette vidéo, bonne chance :PMerci à tous pour tout votre amour, votre soutien, et votre bonne humeur, OLIVE YOU.___Disclaimer : Cette vidéo n'est pas sponsorisée."
"nmqNjeritSo","PIMP MY BIKE - Episode 1- La 85 yz de Kob","2019-09-12T17:34:31.000Z","UCDbC6tVdvOdvxk7vspAZc1w","TCQR","24","19.13.09","Dave|jerome|maure|weediful|tcqr","142704","6776","105","391","https://i.ytimg.com/vi/nmqNjeritSo/default.jpg","False","False","PRONOS : PACINOPRONOS13LIEN UTIP: https://utip.io/tcqrLIEN UTIP: https://utip.io/tcqrLIEN UTIP: https://utip.io/tcqrT-SHIRT : https://www.btbgraphic.com/product-page/tee-shirt-tcqrSnapchat : tcqrmotorREJOINS NOUS SUR INSTAGRAM: TCQR_MOTORMusique d'intro : Seho - Pour ma FamilleSNAPCHAT: tcqrmotorINSTAGRAM: tcqr_motorINSTAGRAM : jerome_maureSNAPCHAT: Jerome_mrVous êtes de plus en plus nombreux , merci beaucoup.Demande sérieuse: tcqrmotor@gmail.com"
"FCA85PPzwRY","USA v France - Highlights - Quarter-Finals - FIBA Basketball World Cup 2019","2019-09-11T13:18:19.000Z","UCtInrnU3QbWqFGsdKT1GZtg","FIBA","17","19.13.09","FIBA Basketball World Cup 2019|FIBA Basketball World Cup|FIBA World Cup|FIBA World Cup 2019|Basketball World Cup|basketball highlights|Highlights|USA|France|USA France|USA France highlights|USA France basketball|USA basketball|France basketball|USA v FRA 11.09.2019|USA (USA)|France (FRA)|FRA|sp:ty=high|sp:dt=2019-09-11T11:00:00Z|sp:st=basketball|sp:li=fiba_world_cup_international|sp:ti:home=USA|sp:ti:away=FRA|Quarter-Finals","1132116","8111","428","2130","https://i.ytimg.com/vi/FCA85PPzwRY/default.jpg","False","False","Watch the Highlights from the quarter-final game between USA and France at the FIBA Basketball World Cup 2019.►► Subscribe & hit the bell! 🔔: http://fiba.com/subYTDownload the official FIBA Basketball World Cup APP 📱 now ➡ http://bit.ly/FIBAWC--APPClick here for more: http://WorldCup.basketballFacebook: http://facebook.com/FIBAWCTwitter: http://twitter.com/FIBAWCInstagram: http://instagr.am/FIBAWCSina Weibo: http://weibo.com/FIBAWC#USAGotGame #FranceGotGame #FIBAWC"
"SGbl49RZVQ4","Zola - Fuckboi (Prod By Kore)","2019-09-11T14:00:46.000Z","UCz_lud52KfAbVTanpedusUw","Zola","10","19.13.09","zola nino|papers|fuckboy|fuckboi|fuckboa|zola ninho papers|parole fuckboi zola|parole papers zola|paroles fuckboi zola|zola 2019|fuckboi clip|fuckboy clip|zola album|zola clip|zola manger|zola cicatrice|zola cicatrices|zola l1l2|L1L2|zola mojo|zola baby boy|ninho zola|zola extasy|zola ft ninho|zola fuck boi|zola fuckboi|Zola Cicatrices","508361","53278","1087","2396","https://i.ytimg.com/vi/SGbl49RZVQ4/default.jpg","False","False","Album Cicatrices maintenant disponible : https://lnk.to/ZolaCicatricesZola en tournée dans toutes la France : http://bit.ly/2VAtZ6JBoutique officielle de Zola : https://binkszolashop.comAbonne-toi à la chaîne → https://www.youtube.com/channel/UCz_lud52KfAbVTanpedusUw?view_as=subscriberRéalisé par Arthur Keasy - #NVZProductionProd By Kore pour #AwaGangContact Management / Booking : contact@truthrecords.frRetrouvez Zola sur : Instagram : https://www.instagram.com/binkszola/Facebook : https://www.facebook.com/BinksZola91/Snapchat 👻 : http://www.snapchat.com/add/binkszola© Truth Records 2019                                   #TruthRecords"
"nJ1AJKD0dqY","NO COMMENT - ZAPPING DE LA SEMAINE EP.10 with Navas, Icardi & Mbappé","2019-09-13T10:15:15.000Z","UCt9a_qP9CqHCNwilf-iULag","PSG - Paris Saint-Germain","17","19.13.09","paris saint-germain|psg|paris|football|PSG|PARIS|SAINT-GERMAIN|PARC|DES|PRINCES|NEYMAR|Jr|Neymar|Mbappe|Mbappé|kylian|ney|THIAGO|SILVA|ANGEL|DI|MARIA|EDINSON|CAVANI|skills|geste|technique|highlights|inside|Psg","115968","4450","86","197","https://i.ytimg.com/vi/nJ1AJKD0dqY/default.jpg","False","False","🔴🔵🎥Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel"
"QWOC8gniPSs","La Boîte à Questions de Lorenzo – 11/09/2019","2019-09-11T17:10:54.000Z","UCRyS6LtMoI78jqIrAFIMd-Q","La Boîte à Questions","24","19.13.09","baq|la boite à question|lorenzo|la baq|baq canal|canal plus|shy'm|canal|rap|rappeur|mamène","442616","19203","327","275","https://i.ytimg.com/vi/QWOC8gniPSs/default.jpg","False","False","Où tu apprends que Lorenzo est complètement love de Shy’m ❤"
"IcjFBDY4rWM","LOU & LENNI-KIM | Ce mur qui nous sépare | Miraculous - Clip officiel","2019-09-13T10:00:12.000Z","UCIpBLlcyR1W6oEji4_qdrQA","MIRACULOUS - Les aventures de Ladybug et Chat Noir","10","19.13.09","Miraculous|Miraculous Ladybug|Lou|Lenni-Kim|Lou The Voice Kids|Lou Miraculous|Disney Channel|Gulive|Peppa Pig|Le roi Lion|La reine des neiges|Musique|Clip|Chansons|Kids United Nouvelle Génération|Bilal Hassani|Ladybug|Chat Noir|Adrien|Marinette|Paris|Bigflo et Oli|Erza Muqolli|Swan The Voice|Ce mur qui nous sépare|The wall between us|Lenni-Kim 18|Lenni-kim Miraculous|Miraculous clip|Miraculous musique|Miraculous film|Angèle|the voice","167190","18388","300","1134","https://i.ytimg.com/vi/IcjFBDY4rWM/default.jpg","False","False","► Abonne-toi à la chaine Officielle de Miraculous : https://www.youtube.com/channel/UCIpBLlcyR1W6oEji4_qdrQA?sub_confirmation=1► Les vidéos musiques Miraculous : https://www.youtube.com/watch?v=xdq_sYfmN6c&list=PLxSkhyb5SYw85M4V2MD_QnvKdXTlv3xiq&index=2&t=0s► Les vidéos musiques de Lou : https://www.youtube.com/playlist?list=PLMTFTdUhcwD4Z98CIPPPoceO5ui2qSK8J► Voir + de vidéos Miraculous : https://www.youtube.com/watch?v=9CVnpItmly4&list=PLxSkhyb5SYw_lprbJQ3HFq6CDOwnxffck&index=3&t=0sCe mur qui nous sépare, la nouvelle musique interprétée par Lou & Lenni-Kim et inspirée de l'univers Miraculous, disponible sur toutes les plateformes digitales. Paris, aujourd'hui.Marinette et Adrien sont deux collégiens pas comme les autres. Ils ont été choisis pour sauver Paris ! Leur mission : capturer les akumas qui transforment les gens en super vilains.Quand ils sauvent Paris, ils se transforment en super-héros : Marinette devient Ladybug, Adrien devient Chat Noir.Mais Ladybug et Chat Noir ne connaissent pas la véritable identité de l’autre. Marinette ne sait pas que, derrière le costume du Chat Noir, se cache Adrien, le garçon dont elle est amoureuse en secret. Lui non plus ne sait pas que Ladybug est en réalité Marinette, l’une des filles de sa classe…Miraculous™ is a trademark of ZAG - Method © 2019 ZAGTOON / METHOD ANIMATION / UNE MUSIQUE / TF1 MUSIQUE, un label de TF1 ENTERTAINMENT© 2019 ZAGTOON / METHOD ANIMATION/ UNE MUSIQUE ℗ 2019 ZAGTOON / METHOD ANIMATION/ UNE MUSIQUE© 2018 - ZAGTOON - METHOD ANIMATION - TOEI ANIMATION - SAMG - SK BROADBAND - AB INTERNATIONAL - DE AGOSTINI EDITORE S.p.A.#Miraculous #Lou #LenniKim"
"hG8jCPxQt6k","LES MEILLEURES BLAGUES PROFS VS ÉLÈVES !","2019-09-12T17:41:15.000Z","UC5_fByWZfmtHOQb1ie9578g","TheFragHD","20","19.13.09","meilleure blague|meilleures blagues|profs|élève|prof|élèves|les profs vs les eleves|prof vs élèves|blagues|blague|blague prof|blagues de prof|punchline prof|punchline eleve|punchline de prof|vs|profs vs élèves|les meilleures blagues|meilleures|eleves|eleve prof|prof eleves|parents profs eleves|eleves profs|prof et eleve|blague cours|blague école|blagues en cours|blagues à l'école|the frag hd|thefraghd blague|the frag hd blague|thefraghd","162194","16106","731","3092","https://i.ytimg.com/vi/hG8jCPxQt6k/default.jpg","False","False","LES MEILLEURES BLAGUES PROFS VS ÉLÈVES !HUMILIATION, VANNES, BLAGUES ET CLASH..📸Mon Instagram : thefraghdytb👻Mon Snapchat (tout le monde peut m'ajouter) : thefraghd🔵Ma page Facebook : http://lc.cx/Wc3 🐤Mon Twitter : http://twitter.com/#!/TheFragHD📧Mail pro : thefraghdcontactpro@gmail.comNouveau concept sous forme de zapping, alors je compte sur vous pour faire péter la barre des j'aimes svp ! Montrez moi que ma communauté est encore là pour me soutenir :p Plus la vidéo aura de retour, plus je vous  en re proposerai d'autres !#blagues #prof #élève"
"JuY7FvN5haI","JuL - C'est pas des LOL  // Clip Officiel // 2019","2019-09-10T19:23:51.000Z","UC-GI5LST5T3Gw93yZxjdFaw","DORETDEPLATINE","10","19.13.09","jul c'est pas des lol|jul sakakini|jul tel me|jul tokyo|jul rien 100 rien|jul sous la lune|jul 2019|jul exclu|jul la bandite","1407818","55528","2655","3383","https://i.ytimg.com/vi/JuY7FvN5haI/default.jpg","False","False","JuL - C'est pas des LOL Nouvel album Rien 100 Rien  disponible sur : https://jul.lnk.to/Rien100rienEn tournée 2019 & 2020 : https://Jul.lnk.to/tourAbonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming Suivez JUL sur : - YouTube : https://www.youtube.com/user/julsaintjean- Facebook : https://www.facebook.com/julOfficial/- Twitter : https://twitter.com/jul- Instagram : https://www.instagram.com/juldetp- Snapchat : Jul135cityShop officiel : http://doretdeplatineshop.com/"
"liWN4DwxGLc","JE DONNE 500 EUROS À CELUI QUI RÉUSSIT!","2019-09-12T16:02:29.000Z","UCLI5qZqBkuMkZ54EK6Zi6AA","Wass Freestyle","17","19.13.09","wass|freestyle|football|speen|fun","183368","18311","249","647","https://i.ytimg.com/vi/liWN4DwxGLc/default.jpg","False","False","FootX: https://bit.ly/2XKijeHAchètes ta Speen Ball : https://speenstyle.com/Mes vêtements Gymshark: https://gym.sh/Shop-WassMon Instagram : https://www.instagram.com/wassfreestyle/"
