video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"xZrcYWp2yiI","EXPERIMENTAMOS O FAMOSO FUTURO BURGUER NA LANCHONETE DA CIDADE | Ribas e Mohamad","2019-09-12T23:00:05.000Z","UC92stP3p40WmY-6-8X14zbQ","Mohamad Hindi","24","19.13.09","mohamad|mohamed|masterchef|comida|gastronomia|receita|receitas|morramed|morramad|mohindi|hindi|tastemade|tastemadebrasil|tasty|restaurante|onde comer|sao paulo|sp|melhores restaurantes|frita|larica|hamburguer|visita|critica|lanchonete|lanchonete da cidade|futuro burguer|burguer|sanduiche|sanduiches|vegetariano|vegano|vegetariana|veggie|veganismo|hambúrguer do futuro|plantas|amazonia|fast food|burguer king|lanche|segunda sem carne|vegetarianismo|plant based|ketchup|maionese","57380","8090","94","355","https://i.ytimg.com/vi/xZrcYWp2yiI/default.jpg","False","False","Hoje fomos visitar a Lanchonete da Cidade para experimentar o Futuro Burguer, o hambúrguer vegano feito de plantas que parece de carne, entre outros sanduíches vegetarianos. Será que vale a pena?AGRADECIMENTOS: Lanchonete da Cidadehttps://www.lanchonetedacidade.com.br/@lanchonetedacidadeInscreva-se no canal: http://bit.ly/1UZJwqk Redes Sociais: http://www.facebook.com/mohindi http://www.instagram.com/mohindi http://www.twitter.com/mohindi mohindi87@gmail.comVÍDEOS TODAS AS TERÇAS E QUINTAS-FEIRAS ÀS 20H. Direção: Rafael Ribas Filmagem: Bruno Fiorio e Flora CorreiaSom: Patricia VazquezProdução:  Patricia Vazquez, Flávia Zündt e Will Inácio Edição: Ygor Oliveira"
"Y_I2Dhe3jTo","Experiência de Deus | 12-09-2019 | 1º Dia da Novena de São Pio de Pietrelcina","2019-09-12T20:00:03.000Z","UCjWxeXfmtOnv1MndaSEWFew","Padre Reginaldo Manzotti","22","19.13.09","Experiência de Deus|Padre Reginaldo Manzotti|novena diária|Palavra de Deus|leitura orante|Santas Chagas|Novena","44118","4826","83","288","https://i.ytimg.com/vi/Y_I2Dhe3jTo/default.jpg","False","False","Acompanhe o programa Experiência de Deus, apresentado pelo Padre Reginaldo Manzotti e faça junto com o sacerdote um momento de oração, partilhas, leitura orante da Palavra de Deus e a novena diária.Experiência de Deus, de segunda a sábado, às 10h, pela Rádio Evangelizar e pela TV Evangelizar.1º Dia da Novena de São Pio de PietrelcinaAcompanhe o Padre Reginaldo nas redes sociais:Facebook: @padrereginaldomanzottiTwitter: @padremanzottiInstagram: @padremanzotti"
"V7zJSPL_0no","AKATSUKI VS KARA: QUEM É A MAIS PERIGOSA?","2019-09-13T00:10:26.000Z","UCt_4wzTQqmcUvemNkeO0plA","Ei Nerd","24","19.13.09","[none]","147300","39030","174","1728","https://i.ytimg.com/vi/V7zJSPL_0no/default.jpg","False","False","#Naruto #Akatsuki #EiNerdQual das duas é a mais perigosa?Vote No EINerd: http://premioinfluenciadores.com.br/Entre pro clube Ei Nerd: https://www.youtube.com/channel/UCt_4wzTQqmcUvemNkeO0plA/joinhttps://www.instagram.com/petjordanCanal PETER AQUI: https://goo.gl/4RsjRSSe inscreva no Ei Nerd: http://goo.gl/J8l7PJEI NERD _http://www.einerd.com.brFacebook    : https://www.facebook.com/einerd.com.brGrupo           : https://www.facebook.com/groups/EinerdTwitter         : https://twitter.com/Ei_NerdPublicidade: comercial@einerd.com.br Ideia para Vídeos:Instagram: @renanralts https://www.instagram.com/renanralts/Facebook: https://www.facebook.com/renanraltsPETER JORDAN _https://www.facebook.com/petjordanhttps://twitter.com/peterjordan100https://www.instagram.com/petjordanMANDE UM PRESENTINHO :) Caixa Postal 95121 - Cep: 25655-970Petrópolis / RJ"
"hpaymGbFwVA","A verdade sobre o “interesse” do Flamengo em Dedé, hoje, é que não há interesse","2019-09-13T03:07:53.000Z","UCRcRAyb5Y4x3HVNKBZ9SMLA","Mauro Cezar","17","19.13.09","flamengo|cruzeiro|dedé|libertadores|campeonato brasileiro|futebol|mauro cezar pereira|mauro cezar|espn brasil|espn|uol","79799","12247","78","0","https://i.ytimg.com/vi/hpaymGbFwVA/default.jpg","True","False","Rubro-negros não têm qualquer negociação em andamento para tirar o zagueiro do Cruzeiro, mas a “notícia” circula, para alegria de quem está louco para que uma negociação aconteça."
"9hYtMqXSprE","❤️CORAÇÃO ABERTO❤️Sexta-feira⭐️Maria passa à frente e proteja minha vida e família⭐️","2019-09-13T10:11:46.000Z","UCp4scJVG8IeQnPBrQrflaKg","Pe Marcelo Rossi","29","19.13.09","[none]","19812","9454","24","216","https://i.ytimg.com/vi/9hYtMqXSprE/default.jpg","False","False",""
"ZEpHQTm6gwM","NOVO ONIX 2020 - HATCH E SEDÃ - A RODA AO VIVO","2019-09-12T16:21:37.000Z","UCt_oS5q8BA5iiXv_mmqSByQ","A Roda","24","19.13.09","novo onix|onix 2020|novo onix 2020|chevrolet|novo chevrolet|chevrolet onix|chevrolet onix 2020|onix|onix sedã|prisma|novo prisma|lançamento onix|onix brasil","68762","3491","74","515","https://i.ytimg.com/vi/ZEpHQTm6gwM/default.jpg","False","False","FIM DO SEGREDO! Veja a apresentação completa com exclusividade. Versões hatch e sedã SEM CAMUFLAGEM! SAIBA TAMBÉM DOS PREÇOS E O QUE MUDOU EM MOTORES E TAMANHO!SIGAM-ME OS BONS NO INSTAGRAM@janacletos@arodatv"
"loAzdxzceMc","SEM TRABALHO E COM DÍVIDA! E agora? #Teviralinda","2019-09-12T15:00:11.000Z","UC8mDF5mWNGE-Kpfcvnn0bUg","Me poupe!","22","19.13.09","me poupe|mepoupenaweb|finanças pessoais|educação financeira|canal de finanças|nathalia arcuri|como ganhar dinheiro na internet|finanças para mulheres|teviralinda|renda extra|job|ganhar dinheiro|fazer dinheiro extra|ganhos|orçamento|demissão|desemprego|freelance|dividas|salario|CLT","93194","19002","121","778","https://i.ytimg.com/vi/loAzdxzceMc/default.jpg","False","False","A Bru tinha uma dívida de R$70 MIL e depois de passar pelo reality show do Me Poupe! e  a Nath transformar a vida financeira dela, virou a musa da renda extra. A linda se virou pra pagar as parcelas dos seus empréstimos e ainda investir. Se você não assistiu o reality, veja as duas temporadas aqui: https://bit.ly/2yV3oUL.Tava tudo indo muito bem até que… A Bruna foi demitida. E teve que se reinventar e se virar pra não se afogar nas dívidas de novo. O que ela fez? Pra ver todas as dicas de como se virar quando o dinheiro não entra mais, assiste agora este vídeo!Conhece mais alguém que ficou, de repente sem salário? ENTÃO MANDA ESSE VÍDEO PRA ELA (ELA VAI TE AGRADECER) e ajuda a Nath a chegar a 6 milhões de inscritos até o final do ano! Não esqueça de dar like neste vídeo e se INSCREVER NO CANAL!------------Assine o Canal!* e saiba como economizar e multiplicar o seu dinheiro o ano todo: https://goo.gl/jQ6ApFCadastre o seu e-mail e receba o conteúdo mais rico do Brasil! https://goo.gl/WS455VBaixe nossos materiais exclusivos e de graça:https://goo.gl/vkZ4yzPra mais dicas de enriquecimento lícito, consumo consciente, pechinchas e economia simplificada acesse a home.Dicas em textos que você entende:http://www.mepoupenaweb.comOuça o Me Poupe!Spotify: https://spoti.fi/2GqMwtFGoogle Podcast: http://bit.ly/2VNAe3FiTunes: https://apple.co/2ICfyYGInstagram Nath: http://instagram.com/nathaliaarcuri (dicas diárias)Instagram Me Poupe: https://www.instagram.com/mepoupenaweb/ (zoeiras financeiras sem fim de um jeito que você aprende)Facebook: http://facebook.com.br/mepoupenawebTwitter: http://www.twitter.com/nathaliaarcuriOuça o Me Poupe 89! Tocando o terror na sua vida financeira todas as segundas - às 9hs da manhã na Rádio Rock: https://goo.gl/37kFRpTem mais dúvida? Comente aqui ou mande e-mail!Dúvidas: contato@mepoupenaweb.comComercial: atendimento@mepoupenaweb.comCaixa Postal: 28235CEP: 01234-970Receba as nossas mensagens através do Telegram:http://t.me/mepoupenawebGostou do vídeo? Curta, compartilha e assine o canal pra não perder o que vem por ai!Enriquecer faz parte da vida!Sonhe, mude de atitude, cuide do seu dinheiro e seja feliz!Assine o Canal de graça e receba as dicas de finanças sem frescura toda semana!"
"-ncxL-S9Tk4","O É da Coisa com Reinaldo Azevedo - 12/09/2019 - AO VIVO","2019-09-12T22:57:34.000Z","UCWijW6tW0iI5ghsAbWDFtTg","Rádio BandNews FM","25","19.13.09","[none]","108799","5638","335","0","https://i.ytimg.com/vi/-ncxL-S9Tk4/default.jpg","True","False","O É da Coisa com Reinaldo Azevedo - 12/09/2019---Se inscreva no canal: https://tinyurl.com/inscricaobnfmEntre no nosso site: http://www.bandnewsfm.com.brTwitter: http://www.twitter.com/radiobandnewsfmInstagram: http://www.instagram.com/radiobandnewsfmFacebook: http://www.facebook.com/radiobandnewsfm#OÉdaCoisa #ReinaldoAzevedo #Política #Economia"
"FIaRmO6TEoM","A cápsula de sobrevivência ft Ciência Todo Dia Pedro Loos  EP #485","2019-09-12T15:00:03.000Z","UCLXl1V6n82Dyg1VhVgSL0nw","Aviões e Músicas","28","19.13.09","AVIAÇÃO|Lito|Lito do Aviões e Músicas|AVIÕES E MÚSICAS|Aerolito|pedro loos|ciência todo dia|tatarenko|vladimir tatarenko|cápsula de sobrevivência|paraquedas em avião|inovação|paraquedas|loos","154467","27619","409","1789","https://i.ytimg.com/vi/FIaRmO6TEoM/default.jpg","False","False","Vamos revisitar a famosa cápsula de sobrevivência de Vladimir Tatarenko, que volta e meia aparece nas redes sociais como uma inovação.✈Canal Ciência Todo Dia: http://bit.ly/P_Loos✈Agradecimento Canal Tx Pirata: http://bit.ly/TxPirata✈ Seja Membro: http://bit.ly/ApoiarCanal✈ Livro do lito: http://bit.ly/livrosDoLito ✈ Contato Comercial: comercial@avioesemusicas.com✈ Camisetas do Canal: http://bit.ly/CamisetasDoCanal✈ Seu vídeo na abertura: http://bit.ly/EnviarSuaSaudacao✈ Escreva para o AeM: Caixa Postal 3008     CEP 07190-972 - Guarulhos/SP✈ Facebook: http://facebook.com/avioesemusicas✈ Instagram: avioesemusicas✈ Twitter: @avioesemusicas✈ Vinheta de abertura: Ivo Duran (@ivoduran)✈ Aviões e Músicas é um canal para descomplicar a aviação e complementar as informações do blog http://www.avioesemusicas.comVídeos novos toda Quinta e Domingo às 12h00. Ou um Extra a qualquer dia.Disclaimer: “The views expressed in this video are my own. They have not been reviewed or approved by United. I do not speak for United.”Os pontos de vistas aqui apresentados são apenas meus e não foram revistos ou aprovados pela United. Eu não falo em nome da United."
"pduNFeVFvFI","JOGO DO ANO? Flamengo x Santos é o assunto do FOX Sports Rádio","2019-09-12T18:00:21.000Z","UCw5-xj3AKqEizC7MvHaIPqA","FOX Sports Brasil","17","19.13.09","FOX Sports|FOX Sports Brasil|FOX|FX|Show|Campeonato Brasileiro|FLA|Santos|Flamengo|Rubro-negro|Alvinegro|Praiano|SAN|Neymar|Gabigol|Nação|Brasileirão|BRA|Brazil|Gols da rodada|Melhores Momentos|GOAL|Futebol|Football|Soccer|FUT|Fox Sports Rádio|FSR|FSRB","204602","8529","156","630","https://i.ytimg.com/vi/pduNFeVFvFI/default.jpg","False","False","Durante o programa, nossos comentaristas opinaram sobre momento dos dois clubes.Quer saber tudo sobre esporte? Acesse nosso site!http://www.foxsports.com.brBaixe o APP FOX Sports!http://bit.ly/yt_cnbra➡ Facebook: http://facebook.com/foxsportsbrasil ➡ Twitter: http://twitter.com/foxsportsbrasil➡ Instagram: http://instagram.com/foxsportsbrasilTorcemos Juntos!#Flamengo #Santos #CampeonatoBrasileiro"
"E2S_HQCee1Y","Bruno Henrique, Berrío e De Arrascaeta se reapresentam ao Mengão","2019-09-12T23:36:52.000Z","UCOa-WaNwQaoyFHLCDk7qKIw","FLA TV","17","19.13.09","Clube de Regatas do Flamengo|Flamengo|Mengão|Mengo|Fla|Fla TV|TV Fla|canal oficial do flamengo|Maracanã|gols|gols de ontem|conmebol libertadores 2019|taça rio 2019|carioca 2019|brasileirão 2019|campeonato brasileiro 2019|De Arrascaeta|Berrío|Bruno Henrique|Mais Querido|Gabigol|Rodrigo Caio","83657","15860","53","336","https://i.ytimg.com/vi/E2S_HQCee1Y/default.jpg","False","False","Fala, Nação! O Flamengo realizou nesta quinta-feira, no Ninho do Urubu, mais um treinamento visando a partida contra o Santos, pelo Campeonato Brasileiro. E os jogadores Bruno Henrique, Berrío e De Arrascaeta, que estavam em suas seleções, se reapresentaram. Confira como foi a atividade aqui na FLATV!Inscreva-se na #FlaTV. Vídeos todos os dias!Subscribe at Flamengo channel, a 40-million-fans nation. Join us!----------Com você o Mengão vai mais longe!Seja sócio-torcedor: http://bit.ly/1QtIgYl𝗕𝗮𝗻𝗰𝗼 𝗕𝗦𝟮 - 𝗕𝗮𝗶𝘅𝗲 𝗼 𝗮𝗽𝗽 𝗲 𝗮𝗯𝗿𝗮 𝘀𝘂𝗮 𝗰𝗼𝗻𝘁𝗮: http://bit.ly/BS2-Flamengo𝗦𝗽𝗼𝗿𝘁𝘀𝗯𝗲𝘁: http://bit.ly/FlaSportsbetioFlaTV𝗦𝗶𝗴𝗮 𝗼 𝗙𝗹𝗮𝗺𝗲𝗻𝗴𝗼 𝗻𝗮𝘀 𝗿𝗲𝗱𝗲𝘀:𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺: https://www.instagram.com/flamengo𝗧𝘄𝗶𝘁𝘁𝗲𝗿: https://twitter.com/Flamengo𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸: https://www.facebook.com/FlamengoOficial"
"eVt_5a8GqSM","Cúmplices de Um Resgate | capítulo 177 - 10/09/19 -  completo","2019-09-12T12:59:50.000Z","UCvzAkazTwM1mdF84PaLud5Q","Cúmplices de um Resgate","24","19.13.09","larissa manoela|sbt|cúmplices|cúmplices de um resgate|isabela|manuela|complices al rescate|Sbt|capítulo do dia 26/08/19|Capítulo de ontem|Larissa Manoela|Manuela|Isabela|Gêmeas|Cúmplices|Cumplices al rescate|capítulo 176|capítulo 177|capítulo 178|10/09","172493","7193","169","340","https://i.ytimg.com/vi/eVt_5a8GqSM/default.jpg","False","False","Cúmplices De Um Resgate conta a história das gêmeas que se separam no nascimento e se reencontram sem saber que são irmãs! Elas trocam de lugar e desencadeiam várias aventuras e confusões.Curta a página do programa no Facebook: https://www.facebook.com/SBTCumplices/Siga a página do programa no Instagram: https://www.instagram.com/cumplicesresgateoficialSiga a página do programa no Twitter: https://twitter.com/sbtcumplicesFique ligado em tudo de Cúmplices de um Resgate: https://www.sbt.com.br/cumplicesdeumresgate/"
"zFMGLjL0q88","TIPOS DE PESSOAS QUE EMPINAM DE BIKE EP. 2","2019-09-12T21:29:18.000Z","UCVipFbXwK1lYCyc8eTOLotQ","Portal Wheeling","24","19.13.09","TIPOS DE PESSOAS|TIPOS DE PESSOAS QUE EMPINAM|TIPOS DE PESSOAS NO GRAU DE BIKE|BICICLETA|GRAU DE BICICLETA|GRAU|EMPINANDO|EMPINANDO DE BICICLETA|EMPINANDO DE BIKE|CICLISMO|PORTAL WHEELING|HUDSON XAVIER|HUMOR|VÍDEO ENGRAÇADO|MANOBRAS|BIKE","39512","9928","96","371","https://i.ytimg.com/vi/zFMGLjL0q88/default.jpg","False","False","Vocês pediram, então esse é o segundo episódio da série onde satirizamos e estereotipamos os tipos de pessoas que empinam de bike.» PEÇAS E BIKES É NO PORTAL WHEELING:https://www.portalwheeling.com.br/» SIGA NO INSTAGRAM:📸 hudsonudg📸 gmantovanif📸 portalwheeling📸 dramintv» FILMADO POR:Jackson Soares Dramin» EDITADO POR:Hudson XavierPortal Wheeling, o Wheeling Bike como nunca!#portalwheeling"
"AgnKnUcQQvw","Jogo Aberto - 12/09/2019 - Programa completo","2019-09-12T16:13:27.000Z","UCZaOZdn-Y-I5ikrofkWBLgQ","Jogo Aberto","17","19.13.09","corinthians|palmeiras|são paulo|santos|flamengo|futebol|campeonato brasileiro|vasco|botafogo|fluminense|csa|avaí|chapecoense|grêmio|internacional|ceará|fortaleza|cruzeiro|atlético-mg|athetico-pr|denilson|renata fan|band|band tv|jogo aberto|ronaldo giovanelli","504446","16755","363","291","https://i.ytimg.com/vi/AgnKnUcQQvw/default.jpg","False","False","INSCREVA-SE NO CANAL E NÃO PERCA NENHUM DETALHE DO JOGO ABERTO. Quer ver o programa completo ao vivo? Não perca, de segunda a sexta-feira, às 11h: band.com.br/jogoabertoSiga o Jogo Aberto nas redes sociais: Instagram: https://www.instagram.com/bandjogoabertooficial/Twitter: https://twitter.com/bandjogoabertoFacebook: https://www.facebook.com/jogoaberto"
"pmLzYMTjcOA","VAMOS CASAR?","2019-09-12T05:46:39.000Z","UC1UHfW5LkMIlz6FHnEHbXlQ","Christian Figueiredo","22","19.13.09","euficoloko|eu fico loko 2|euficolouco|lokão|reallity|daily vlog|dia a dia|Christian Figueiredo|rotina de christian figueiredo|filme|filme biográfico|bebê|gravidez|paternidade|christian vai ser pai|chris grávido|gael|filho de christian figueiredo|casamento|chris e zoo casamento|rock in rio|look de noiva|vestido|vestido de noiva|pais de primeira viagem|cabelo feminino|platinado|platinando cabelo|bastidores|matheus mazzafera|aniversário mazzafera","792909","115250","480","5680","https://i.ytimg.com/vi/pmLzYMTjcOA/default.jpg","False","False","@christian_fig"
"O-FVZ1SluzE","Os Donos da Bola - 12/09/2019 - Programa Completo","2019-09-12T17:07:59.000Z","UCjlcZ5YIXlBTaob0BkS_gDg","Os Donos da Bola","17","19.13.09","os donos da bola|futebol|neto|craque neto|band|band tv|ao vivo|corinthians|palmeiras|santos|são paulo|grêmio|inter|internacional|flamengo|vasco|fluminense|botafogo|ceará|fortaleza|csa|avaí|cruzeiro|atlético-mg|galo|atlético-pr|veloso|velozo|programa do neto","274374","11107","806","1288","https://i.ytimg.com/vi/O-FVZ1SluzE/default.jpg","False","False","A opinião do craque Neto para todo o mundo. Vem ver, Zé Ruela!INSCREVA-SE NO CANAL E NÃO PERCA NENHUM DETALHE DE OS DONOS DA BOLA. Quer ver o programa completo ao vivo? Não perca, de segunda a sexta-feira, às 13h: band.com.br/osdonosdabolaSiga os OS DONOS DA BOLA nas redes sociais:Twitter: https://twitter.com/OSDONOSDABOLAInstagram: http://instagram.com/osdonosdabola"
"d2BDTxKflyQ","BOLETIM + DANI ALVES + RAÍ: 12.09 | SPFCTV","2019-09-12T23:37:21.000Z","UCX3zTAsEoZ61rQMYb_08Tow","São Paulo FC","17","19.13.09","saopaulofctv|SPFC|tricolor|São Paulo|Morumbi|sao paulo|gols da rodada|spfctv|Made in Cotia|#Madeincotia|Bastidores|Boletim de treino|DANI ALVES|rai|coletiva rai|dani alves volta","74067","9516","26","335","https://i.ytimg.com/vi/d2BDTxKflyQ/default.jpg","False","False","Na disputa pelas primeiras colocações do Campeonato Brasileiro, o Tricolor enfrentará o CSA no próximo final de semana com a tarefa de se manter na parte de cima da tabela logo no início do returno. E antes das atividades desta quinta-feira (12) no CT da Barra Funda, o executivo de futebol Raí concedeu entrevista coletiva e avaliou o momento do time.“O São Paulo tem uma equipe pronta e que pode brigar lá em cima na tabela do Campeonato Brasileiro. Pudemos nos manter entre os primeiros, tivemos uma arrancada e vamos atrás da retomada no segundo turno” disse o ídolo, que emendou.--INSCREVA-SE no canal oficial São Paulo FC: http://goo.gl/mXCkhIyoutube.com/spfctv - Desde 2008 levando os bastidores do Tricolor aos torcedores!"
"hUE2DuMP9y8","Lil Nas X - Panini (ft. DaBaby) [Chowder Video]","2019-09-13T04:00:07.000Z","UC_uMv3bNXwapHl8Dzf2p01Q","Lil Nas X","10","19.13.09","Lil Nas X|Panini|Panini Remix|Da Baby|Lil Nas X Da Baby|Chowder|Cartoon Network|Cartoons|Lil Nas X Chowder|Panini Chowder|Official Video|New Music|Music|Hip-Hop|Rap","444551","90939","836","6286","https://i.ytimg.com/vi/hUE2DuMP9y8/default.jpg","False","False","Official Chowder video for Panini Remix by Lil Nas X featuring DaBaby. Listen & Download Panini Remix by Lil Nas X featuring DaBaby out now: https://LilNasX.lnk.to/PaniniRemixAmazon - https://LilNasX.lnk.to/PaniniRemix/amazonApple Music - https://LilNasX.lnk.to/PaniniRemix/applemusiciTunes - https://LilNasX.lnk.to/PaniniRemix/itunesSpotify - https://LilNasX.lnk.to/PaniniRemix/spotifyYouTube Music - https://LilNasX.lnk.to/PaniniRemix/youtubemusicAnimated By:Emonee LarussaJoey ProsserChaz BottomsFifthpowerFollow Lil Nas XFacebook - https://www.facebook.com/LilNasX/Instagram - https://www.instagram.com/lilnasx/Twitter - https://twitter.com/LilNasXFollow DaBabyFacebook - https://www.facebook.com/babyjesus704/Instagram - https://www.instagram.com/dababy/Twitter - https://twitter.com/dababydababyhttps://www.lilnasx.com#LilNasX #DaBaby #Panini"
"FSPW56uVhck","O ZAP ME OBRIGOU A FAZER UMA ESCOLHA MUITO DIFÍCIL! (Parte 33)","2019-09-11T22:00:15.000Z","UC2bYhAHyaqfWlPXWBVk4BcA","Enaldinho","23","19.13.09","Enaldinho|Enaldo Lopes|zap|monstro|a lenda do zap|desafio|pegadinha|trollagem|trollei|troll|brinquedo|brincar|brincando|serie|filme|enaldinho zap|historia|zap de ouro|derrotamos o mosntro|armadilha do monstro|carta|carta dourada|enigma|ALIANÇA|livro|mãe|mãe do enaldinho|PULSEIRA","721103","46615","1235","2410","https://i.ytimg.com/vi/FSPW56uVhck/default.jpg","False","False","COMPRE SEU LIVRÃO DO ZAP NA PRE VENDA: http://bit.ly/2yEsTtvINSTA: @Enaldinho ou www.instagram.com/enaldinho/Meu segundo canal: https://goo.gl/oA3ErZ  ★ Siga nas redes sociais:Twitter: https://twitter.com/Enaldinho1Face: https://www.facebook.com/enaldo.lopes.1★ Canais Participantes:Brenner: https://encurtador.com.br/dexJYBiel: https://goo.gl/YVv4n5Painzeiro: https://goo.gl/nWpFc1Nicolas Gomes: https://goo.gl/saBq3d"
"N8hgYHG5IRs","O CABELEIREIRO DE CADA SIGNO","2019-09-12T14:00:05.000Z","UCZdSluFQ34aT0dzBdP8hEtA","Deboche Astral","23","19.13.09","signos zodiacais|signos|astrologia|horóscopo|astros|cabelo|hair|beleza|cabeleireiro|salão","139863","22956","143","1021","https://i.ytimg.com/vi/N8hgYHG5IRs/default.jpg","False","False","Como é o cabeleireiro de cada signo? Você consegue reconhecer o seu?Áries, touro, gêmeos, câncer, leão, virgem, libra, escorpião, sagitário, capricórnio, aquário ou peixes?Conheça o Gummy Hair, essa deliciosa goma que serve como suplemento vitamínico pro cabelo e pras unhas (e ainda acelera o crescimento capilar)www.gummyhair.com.br@gummy.hairVamos fazer uma web série com muita astrologia e humor! Pra isso precisamos da sua ajuda!! Click no link da vakinha e colabore com a gente (e ganhe muitas recompensas, de caneca até convite pra festa de 1 milhão!!)http://bit.ly/vakinhadodebocheouhttps://www.vakinha.com.br/vaquinha/6...Nos siga em todas as redes sociais com o @debocheastral e @vitordicastroE nos mandem mimooos meninaaasCaixa Postal 12076 - CEP 02013-970 - São Paulo/SPFicha TécnicaRoteiro e direção: Bruno SperançaAtores: Gabi Slezopulos, Lilian Prado e Vitor Di CastroFigurantes: Cacau Jones, Kimberly Uribe, Leonardo Anjos, Esfiha de Marte, Mateus Rocha, Paulo Silva, Lil Ervilha e Victor ShawerDiretor Artístico: Bruno SperançaDiretor Executivo: Vitor diCastroDiretora de Produção: Thais SeixasDiretores de Fotografia: Bruno Sperança e Tom CastelloAssistente de Direção 1: Bruno SabongiAssistente de Direção 2: Rafael BrunelliSom: Camila BrauleCamera: Tom CastelloPerucas: Alexia TwisterProdução Musical: Pedro MonteiroMaking of: Sérgio FontesMontagem: Bruno SperançaEdição: Vitor diCastro e Tom CastelloApoio: Circus Hair e Com amor comida saudávelPatrocínio: Gummy Hair"
"F1IupU62l5I","Conspiração - Tribo da Periferia ft. Marília Mendonça (19 de SETEMBRO)","2019-09-11T20:00:00.000Z","UCe5pPUSFEajlij-LrxUl19A","Tribo da Periferia","10","19.13.09","tribo da periferia|tribodaperiferia|tribo|hip hop|rap|funk|musica sertaneja|playlist|sertanejo|imprevisivel|nosso plano|conspiracao|demais|hungria|hungria hip hop|marilia mendonça|gusttavo lima|ze neto e cristiano|kondzilla|gr6|brasil|official music video|lançamento|pirata de esquina|alma de pipa|doce da alma|anitta|um grave romance|frio|tribo letra|matue|Kenny G|copa do brasil|internacional|athletico pr|viver sem segredo|youtube","262445","22685","394","795","https://i.ytimg.com/vi/F1IupU62l5I/default.jpg","False","False","O lançamento da música Conspiração - Tribo da Periferia ft. Marília Mendonça é dia 19 de Setembro às 19h aqui no canal! Inscreva-se 🔔 e ative as notificações.Kamika-z Produtora:Instagram: https://www.instagram.com/tribodaperiferiaFacebook: https://www.facebook.com/tribodaperiferiaTwitter: @oficialtriboSite: https://www.tribodaperiferia.com.brShows: (61) 97400-7828 - (61) 3797-7304E-mail: contato@kamikazprodutora.com.brEfeitos visuais: Samuel Manfrin"
"DKpuJk-mHC0","Não andeis ansiosos - Minuto com Deus Animações","2019-09-12T13:39:04.000Z","UCdcfPdwmhTmU7yhW0fanrNg","Minuto Com Deus Animações","22","19.13.09","Minuto com Deus|Family friendly|Edvaldo Oliveira|pastor Edvaldo|família Oliveira|devocional|pão diário|bíblia|fé|amor|perdão|liberdade|cristo|jesus|Deus|Pai|esperança|minuto com deus animações|diário devocional|vida com Deus|vida com Jesus|igreja|Espirito Santo|santidade|Senhor|palavra|bíblico|histórias bíblicas|versículos|oração|mudança de vida|oração forte|Oração poderosa","70866","15820","65","660","https://i.ytimg.com/vi/DKpuJk-mHC0/default.jpg","False","False","Mateus 6: 25 - Portanto eu lhes digo: não se preocupem com suas próprias vidas, quanto ao que comer ou beber; nem com seus próprios corpos, quanto ao que vestir. Não é a vida mais importante do que a comida, e o corpo mais importante do que a roupa?É um desperdício viver em ansiedade, pois nada será mudado ou acrescentado à nossa situação. Deus conhece todas as suas necessidades e há de suprir todas elas. Compartilhe essa mensagem. Ela pode transformar a vida de alguém.Inscreva-se no nosso canal no Youtube e faça parte desse ministério, clicando aqui: http://bit.ly/2xF8SQzAcompanhe nossas redes:Facebook: https://www.facebook.com/minutocomDeus1Spotify: https://open.spotify.com/artist/3qx2yf9Xs1D5d9D6klJvrXInstagram: https://www.instagram.com/minutocomDeus1Twitter: https://twitter.com/minutocomdeus01Grupo Facebook: https://www.facebook.com/groups/minutocomdeusoficialGrupo Google: https://groups.google.com/forum/#!forum/minuto-com-deusTelegram: @minutocomdeusoficial"
