video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"EGJoOs4gxok","ESP11 | Flash de Noticias 03","2019-09-11T22:00:02.000Z","UCrQXnPc5QSr4Ibu4JhY5KlQ","Disney XD LA","24","19.13.09","videos divertidos|videos de risa|videos graciosos|caricaturas en español|dibujos animados|cortometraje animacion|o11ce capitulo 23|once capitulo 23","129608","3881","701","1089","https://i.ytimg.com/vi/EGJoOs4gxok/default.jpg","False","False","¿Qué pasó en O11CE? Las Fénix jugaron su primer partido.Síguenos en Facebook: https://www.facebook.com/DisneyXDLatinoamericaSíguenos en Instagram: https://www.instagram.com/disneyxdla/Visita nuestra cuenta de Twitter: https://twitter.com/disneyxd_la?lang=esSitio Oficial de Disney XD: http://www.disneylatino.com/disneyxd/¡Haz click en Suscribirse para ser el primero en ver los nuevos videos de Disney XD!"
"MdDN589VbFA","Argentina humilla al Tri | Resumen y Goles México 0 -  4 Argentina | Partido Amistoso | TUDN","2019-09-11T04:35:06.000Z","UCTIyEyDNHPrwVFPhpi5dm0A","TUDN México","17","19.13.09","Televisa|Deportes|TUDN|TUDN México|Argentina Vs México|Futbol Mexicano|Soccer|México Vs Argentina|Argentina|México|Argentina Golea a México|Resumen y Goles México 0 - 4 Argentina|Argentina golea a la selección mexicana|Futbol internacional|México es goleado por argentina|México es goleado|Lautaro Martínez|Triplete de Lautaro Martínez","822789","5033","857","5609","https://i.ytimg.com/vi/MdDN589VbFA/default.jpg","False","False","Síguenos en nuestras redes sociales:https://www.facebook.com//tudnmex/https://www.instagram.com/tudnmex/https://twitter.com/TUDNMEXSitio Web: https://www.tudn.mx/TUDN México te ofrece la cobertura más completa del mundo deportivo con lo mejor del fútbol mexicano, eventos internacionales, las grandes personalidades del deporte y mucho más."
"O3rnovaAoU8","SUPÉRAME YA - DANIELA LEGARDA (Video Oficial)","2019-09-11T00:00:10.000Z","UC17cxGr_abxrMRJByCEnYGw","Daniela Legarda","1","19.13.09","danielalegarda|legarda|hermanaslegarda|superameya|asisoyyo|jbalvin|reggeaton|colombia|mexico|samsung|galaxya80|sonymusic|universalmusic|legardafam|familialegarda|juandedios|kimberlyloaiza|keniaos","988042","62882","28840","9004","https://i.ytimg.com/vi/O3rnovaAoU8/default.jpg","False","False","Aqui les presento #Supérameya #danielalegardaYa disponible en todas las plataformas digitales ( Apple Music, Spotify, Google Play, Deezer)Daniela:INSTAGRAM: @danielalegarda https://www.instagram.com/danielalegardaTWITTER: @danielalegarda3 https://twitter.com/danielalegarda3Facebook: https://www.facebook.com/danielalegardacontacts/Producción musical por: @_youandy https://www.instagram.com/_youandy/@slayfoxlfvhttps://www.instagram.com/slayfoxlfv/@naobtzhttps://www.instagram.com/naobtz/@574studiohttps://www.instagram.com/574studio/"
"HBBiAFFbmyA","100 Fans Dijeron Ep.15 | YouTubers Nuevos nos humillan","2019-09-11T01:00:12.000Z","UCYWOjHweP2V-8kGKmmAmQJQ","Badabun","24","19.13.09","preguntas|respuestas|100 fans diejron|mecanico|higiene|comida|condimento|concurso|competencia","1061094","31018","1203","2195","https://i.ytimg.com/vi/HBBiAFFbmyA/default.jpg","False","False","Carolina Diaz nos trae esta segunda parte de 100 fans dijeron ¡Con el doble de diversión! así que no te lo pierdas y descubre al equipo ganador.#CarolinaDiaz #YoutubersCAROLINA DIAZInstagram: https://www.instagram.com/soycarolinadiazYoutube: https://www.youtube.com/c/SoyCarolinaDiazFacebook: https://www.facebook.com/SoyCarolinaDiazBANAZInstagram: https://www.instagram.com/soybanazYoutube: https://www.youtube.com/SoyBanazFacebook: https://www.facebook.com/banazmxTwitter: https://twitter.com/soybanazCORTE Y QUEDAInstagram: https://www.instagram.com/corte.queda/Youtube: https://www.youtube.com/c/CorteYQuedaFacebook: https://www.facebook.com/FamiliaCorteYQuedaTwitter: https://twitter.com/cortyquedaDANIELA ALFAROInstagram: https://www.instagram.com/SoydannyalfaroYoutube: https://www.youtube.com/c/DanielaAlfaroGFacebook: https://www.facebook.com/soydannyalfaroTwitter: https://twitter.com/SoyDannyAlfaroKIM SHANTALInstagram: https://www.instagram.com/kimshantalYoutube: https://www.youtube.com/c/KimShantalFacebook: https://www.facebook.com/kimshantalmxTwitter: https://twitter.com/kimShantal_MARIO AGUILARInstagram: https://www.instagram.com/marioaguilarmgYoutube: https://www.youtube.com/user/MarioAguilarMGFacebook: https://www.facebook.com/MarioAguilarvideosTwitter: https://twitter.com/MarioAguilarMGMARCO ANTONIO REGILInstagram: https://instagram.com/marcoantonioregilYoutube: https://www.youtube.com/user/marcoantonioregiltvFacebook: https://www.facebook.com/marcoantonioregilSuscríbete► https://www.youtube.com/user/badabunOficial?sub_confirmation=1Facebook► https://www.facebook.com/BadabunOficialTwitter► https://twitter.com/BadabunOficialInstagram► https://instagram.com/badabunTikTok► http://vm.tiktok.com/JFrJMbSitio Web► http://www.badabun.comCONTACTO► contacto@vuntu.comBADABUN NETWORK ©"
"MEs6LDb9dco","Saqué mi nueva canción en Mexicali. Espérenla...","2019-09-10T23:45:11.000Z","UCzNLZ8-PM6zXgboemLYzwTw","Malcriado","19","19.13.09","musica|escenario|cantar|bailar|mexicali|gira|show|detras de camara|youtubers|fans|convivencia|fotos|autografos|team badabun|regalos","429612","18205","555","912","https://i.ytimg.com/vi/MEs6LDb9dco/default.jpg","False","False","Malcriad@s la gente de Mexicali estuvo súper prendida, aquí les preparé un detrás de cámara para que no se pierdan ningún detalle de lo que pasó en el show Badabun. Vienen cosas chidas este año así que estén al pendiente de todo porque se va a poner de ¡locos!#Malcriado #YoutubersMALCRIADOFacebook: https://www.facebook.com/malcriadotvYoutube: https://www.youtube.com/MalcriadoInstagram: https://www.instagram.com/malcriado.xTwitter: https://twitter.com/Jaimemalcriado_CARLOS CARRERAInstagram: https://www.instagram.com/CarreraMusicYoutube: https://www.youtube.com/c/CarreraMusicFacebook: https://www.facebook.com/SoyCarlosCarreraLEO OSUNAInstagram: https://www.instagram.com/leo.osunaYoutube: https://www.youtube.com/c/LeoOsunaFacebook: https://www.facebook.com/LeonardoosunacoronaLIZBETH RODRIGUEZInstagram: https://www.instagram.com/lizbethrodriguezoficialYoutube: https://www.youtube.com/SoyLizbethRodriguezFacebook: https://www.facebook.com/LizbethRodriguezOficialTwitter: https://twitter.com/SoyLizbethMxKEVIN ACHUTEGUIInstagram: https://www.instagram.com/KevinAchuteguiPhotosYoutube:  https://www.youtube.com/KevinAchuteguiFacebook: https://www.facebook.com/KevinAchuteguiPhotosJORGE VALENZUELAInstagram: https://www.instagram.com/jorgevalenzuela_magicYoutube: http://www.youtube.com/c/JorgeValenzuelaMagicFacebook: https://www.facebook.com/JorgeValenzuelaMagicALEX FLORESInstagram: https://www.instagram.com/alejandroflrsYoutube: https://www.youtube.com/c/AlejandroFlrsFacebook: https://www.facebook.com/alejandroflrs14QUEEN BUENROSTROInstagram: https://www.instagram.com/queenbuenrostroYoutube: http://www.youtube.com/c/QueenBuenrostroOficialFacebook: https://www.facebook.com/QueenBuenrostroTwitter: https://twitter.com/QueenBuenrostroDANIEL MUNGUIAInstagram: https://www.instagram.com/soydanielmunguiaYoutube:  https://www.youtube.com/c/DanielMunguiaFacebook: https://www.facebook.com/soydanielmunguiaCELLEGRINIYoutube: https://www.youtube.com/c/CellegriniFacebook: https://www.facebook.com/CellegriniInstagram: https://www.instagram.com/celestepellegriniTwitter: https://twitter.com/cellegriniBANAZYoutube: https://www.youtube.com/SoyBanazInstagram: https://www.instagram.com/soybanazFacebook: https://www.facebook.com/banazmxTwitter: https://twitter.com/soybanazDANIELA ALFAROInstagram: https://www.instagram.com/SoydannyalfaroYoutube: https://www.youtube.com/c/DanielaAlfaroGFacebook: https://www.facebook.com/soydannyalfaroTwitter: https://twitter.com/SoyDannyAlfaroCAROLINA DIAZInstagram: https://www.instagram.com/soycarolinadiazYoutube:  https://www.youtube.com/c/SoyCarolinaDiazFacebook: https://www.facebook.com/SoyCarolinaDiazContacto: contacto@vuntu.com"
"NbgZ1P59iQE","NO NOS DEJAN DE SORPRENDER!!!!!!! iPhone 11","2019-09-11T00:15:00.000Z","UCFOSg71CRAJ58IPuV_-jMbw","Tecnonauta","24","19.13.09","iPhone 11|Apple|iPhone 11 Pro|iPhone 11 Pro Max","712175","28159","1420","6151","https://i.ytimg.com/vi/NbgZ1P59iQE/default.jpg","False","False","Así son los #iPhone11, iPhone 11 Pro y iPhone 11 Pro Max• Suscríbete a nuestro canal!! → http://bit.ly/1jnUItt• Supercargadores de Tesla GRATIS → https://ts.la/anamaria11209 O dale este código al vendedor ANAMARIA11209 --------------------------------------------------------------------------------• ¡ T E   R E C O M E N D A M O S !Últimos Vídeos→ https://bit.ly/2L0GLnqMejores Teléfonos→ Samsung 10s - https://bit.ly/2L0H9SU → Huawei 30s - https://bit.ly/2ZdOEv2 → iPhone Xs - https://bit.ly/2L0NLk6 Teléfonos Espectaculares → https://bit.ly/2Z26oOGCompramos un Tesla → https://bit.ly/2Kq4Xk1Duras Pruebas→ https://bit.ly/2za0HyMDescontrol en Tecnonauta→  https://bit.ly/2KMco5u--------------------------------------------------------------------------------• ¡ R E D E S   S O C I A L E S !Instagram: @tecnonautatv - https://www.instagram.com/tecnonautatvTwitter: @tecnonautatv - https://twitter.com/TecnonautaTVFacebook: @tecnonautacom - https://www.facebook.com/TECNONAUTAcom• M A R T Í NInstagram: @martyncuevas - https://www.instagram.com/MartyncuevasTwitter: @martyncuevas - https://twitter.com/Martyncuevas• A N N AInstagram: @annaclxy - https://www.instagram.com/AnnaclxyTwitter: @annaclxy - https://twitter.com/AnnaCLXY--------------------------------------------------------------------------------• C O N T A C T O   P R O F E S I O N A L → tecnonautatv@gmail.com"
"QtigjZLALyc","Amores Verdaderos: ¡Nikki humilla a Polita! | Escena - C31 | Tlnovelas","2019-09-09T22:30:01.000Z","UCKyU-wd-KY4PMOcOpPQgQcw","Tlnovelas","24","19.13.09","Televisa|Telenovela|Soap Opera|Canal De Las Estrellas|Las Estrellas|#LasEstrellas|telenovelas viejas|historia de las telenovelas|Tlnovelas|Erika Buenfil|Eduardo Yáñez|Eiza González|Sebastián Rulli|Marjorie de Sousa|Francisco Gattorno|Guillermo Capetillo|amores verdaderos|amor en custodia|amor en custodia televisa|Nikki se duerme con guzman|nikki y guzman hacen el amor|Victoira descubre a nelson|victoria descubre la infidelidad de nelson","983170","10105","729","409","https://i.ytimg.com/vi/QtigjZLALyc/default.jpg","False","False","Mira aquí el capítulo completo ➡️ http://bit.ly/2m2XcGZNikki piensa que Guzmán tiene una relación con Polita eso la hará enfurecer. #AmoresVerdaderosEscenas impactantes, amores, villanos, bodas , besos, cachetadas, avances, capitulos completos, horas y horas de Telenovelas en este canal. Suscríbete http://bit.ly/1G9uc3Q y no te pierdas lo que Televisa tiene para tí.Sitio Oficial: http://bit.ly/LasEstrellasTVFacebook: http://bit.ly/2uiKPXhTwitter: http://bit.ly/Telenovelas_TVInstagram: http://bit.ly/Estrellas_TV"
"ARmUagqfpG0","EL TACO MÁS MEXICANO | EL GUZII","2019-09-10T21:00:03.000Z","UCuGn3ioftOo6jvHE1YK4Bfw","El Guzii","26","19.13.09","El Guzii|Guzzi|Guzy|Guzii Style|Recetas Divertidas|Jairo Macizo|Cocina Lab|Sabores del Alma|Cocina|Miskiri Miskiri|el taco más mexicano|taco de mole|mole de guerrero|mole de puebla|mole rojo|ajonjolí|filete de cerdo|smoked pork tenderloin|carne ahumada|treager grill|16 de septiembre|receta mexicana|recetas para 16 de septiembre","505491","23066","786","1957","https://i.ytimg.com/vi/ARmUagqfpG0/default.jpg","False","False","En Instagram les pregunté qué debería tener la receta más Mexicana que pueda existir. Ustedes dijeron Chile, Mole y tiene que ser Taco así que así celebraremos el 16 de Septiembre.Suscríbete para ver videos cada martes: http://bit.ly/13C629GMi canal personal (Guzii World): http://youtube.com/GuziiWorldVIDEO MÁS VISTO: Haz tu máquina de Ice Cream Rolls.https://bit.ly/2MvE7Gp***************************************************FACEBOOK - http://www.facebook.com/ElGuziiOfficialTWITTER - http://www.twitter.com/elguzii INSTAGRAM - http://www.instagram.com/elguzii WEBSITE - http://www.elguzii.com ***************************************************¿GUSTAS ENVIARME ALGO? Gustavo (El Guzii)591 Telegraph Canyon Rd. #562Chula Vista, CA 91910***************************************************CANTIDADES:***************************************************"
"pX04fAyFqYk","Cosas que suponen de mí | La realidad es peor","2019-09-10T01:45:13.000Z","UCExB-_VCdrh90gIVSxJmpRg","Lizbeth Rodriguez","22","19.13.09","columpio|pareja|fidelidad|seguidores|instagram|facebook|messenger|trabajo|rumores|aclaracion|respuesta","1755046","73639","5915","5413","https://i.ytimg.com/vi/pX04fAyFqYk/default.jpg","False","False","Hey amigos, sé que la mayoría de ustedes se han preguntado o han pensado alguna de estas situaciones y es por eso que hoy les traigo este videito para aclarar todo de una buena vez.#LizbethRodriguezLIZBETH RODRIGUEZInstagram: https://www.instagram.com/lizbethrodriguezoficialYoutube: https://www.youtube.com/SoyLizbethRodriguezFacebook: https://www.facebook.com/LizbethRodriguezOficialTwitter: https://twitter.com/SoyLizbethMxCONTACTO: contacto@vuntu.com"
"igCSieG5qrY","Delhis sorprende a todos con su primera nota | Dominicana´s Got Talent 2019","2019-09-05T03:48:06.000Z","UCvkDSdqRe5LpFCcejyeb5nA","Dominicana's Got Talent","24","19.13.09","dominicana´s got talent|dominicana tiene talento|dgt|dominicanas got talent|dominicanas got talent 2019|dominicanas got talent temporada 1|dominicanas got talent primera temporada|dominicanas got talent estreno|dominicanas got talent audiciones|dominicanas got talent cap1|dominicanas got talent capitulo 1|dominicanas got talent delhis quezada|delhis quezada|dominicanas got talent cantante|dominicanas got talent opera","801132","41249","400","3457","https://i.ytimg.com/vi/igCSieG5qrY/default.jpg","False","False","¡Impresionante! Con solo una nota Delhis pone toda la audiencia de pie.¿Quieres más? Actívate: http://bit.ly/SubDGT¡Únete al coro!Twitter: https://twitter.com/dominicanasgtFacebook: https://www.facebook.com/dominicanasgottalent/Instagram: https://www.instagram.com/dominicanasgottalent/Página web: dominicanatienetalento.com"
"05qbeFNeIBE","Storytime | ¿inventamos carizo?","2019-09-10T00:45:11.000Z","UCEG_X195mDPg7KpAKiFg5jQ","Carolina Díaz","22","19.13.09","carizo|historia|storytime|caro|pareja|amor|amistad|amigos|novios|noviazgo","1357768","79563","1902","4089","https://i.ytimg.com/vi/05qbeFNeIBE/default.jpg","False","False","Chicos ¡Tengo un videito muy solicitado y muy especial para ustedes!#CarolinaDiaz #YoutubersCAROLINA DIAZFacebook: https://www.facebook.com/SoyCarolinaDiazInstagram: https://www.instagram.com/soycarolinadiazYoutube: https://www.youtube.com/c/SoyCarolinaDiazContacto: contacto@vuntu.com"
"aO3ULr6U8Zk","Una familia de 10: ¡Plácido corre a Arnoldo y Plutarco de la casa! | C6 - T2 | Distrito Comedia","2019-09-09T17:39:35.000Z","UCms2rIXwmMvIpDUU69X0PoQ","Distrito Comedia","24","19.13.09","Televisa|Telenovelas networks|Distrito comedia|programas distrito comedia|Televisa comedia|Una familia de diez|segunda temporada|Jorge Ortiz de Pinedo|Mariana Botas|Andrea Torre|Daniela Luján|Jessica Segura|Eduardo Manzano|Primera temporada|Zully Keith|Ricardo Margaleff|Moisés Iván Mora|Camila Rivas|Tadeo Bonavides|familia de diez temporada 2|capitulo 6","1715902","16250","904","511","https://i.ytimg.com/vi/aO3ULr6U8Zk/default.jpg","False","False","Mira el capítulo completo aquí ➡️ http://bit.ly/2lEFARQPlácido cansado de la falta de intimidad en la casa decide sortear los lugares para vivir en casa y saca a Arnoldo y Plutarco de la casa, ¿Qué harán para poder regresar? #UnaFamiliaDeDiezLa familia más querida de la televisión está de regreso con dos miembro más, ¿Qué harán ahora que son más de diez? #UnaFamiliaDeDiez Sitio: http://bit.ly/31Z5AaeFacebook: http://bit.ly/2PRM39jInstagram: http://bit.ly/2AXDEJ2Twitter: http://bit.ly/2DwAw9Q"
"-Bi0cC6uzDs","Pozole Rojo ¡ Mejor Que Nunca ! Incluye Salsa Pozolera","2019-09-10T13:45:02.000Z","UCVZsY1CF9VwLTKgs9YLQkXw","Jauja Cocina Mexicana","26","19.13.09","pozole rojo|pozole rojo receta|receta de pozole rojo|como hacer pozole rojo|como hacer pozole rojo receta","249973","15818","307","1485","https://i.ytimg.com/vi/-Bi0cC6uzDs/default.jpg","False","False","Pozole Rojo Mejor Que Nunca! Pozole Rojo de Jauja Cocina Mexicana. Receta de Pozole Rojo con chiles guajillo y ancho de carne de puerco jugosa y suavecita con maíz pozolero floreado a la perfección y Salsa Pozolera de Chile de Arbol. Receta completa, técnicas paso-a-paso y tips de cómo hacer Pozole Rojo y Salsa Pozolera. Servido con lechuga o repollo, cebolla picada, Salsa Pozolera de Chile de Arbol, jugo de limón y tostadas de maíz. Buen provecho, y mil gracias por suscribirse https://www.youtube.com/user/JaujaCocinaMexicana#pozole #pozolerojo #fiestaspatriaRECETAS DE GRITO PA’L GRITOPozole Verde de Pollo https://youtu.be/MWJMgJFCXgg Chiles en Nogada https://youtu.be/g5QcDLIOfBYQuesadillas Fritas - El Secreto Está en la Masa https://youtu.be/8ltJFanRBoU Pollo Encacahuatado https://youtu.be/uptR-97-E3QAlmuerzo Mexicano Muy Sabroso y Bien Barato https://youtu.be/ovhwFyXWTw0Tacos de Papa Enchilada con Queso ¡Mejores que Nunca! https://youtu.be/kTFQfRokEQcGorditas Rellenas en Comal https://youtu.be/SBfaq1mzPkoTacos Dorados Ahogados Tricolor https://youtu.be/QSSrjKYHH2MEstas Sí Son Garnachas https://youtu.be/yPokNmcSBykNopales Rellenos de Queso https://youtu.be/Xua26VjoMD4Pollo en Pipián Rojo https://youtu.be/R65MRN0QUE8 Mole Ranchero https://youtu.be/t3w2pkxC_P4Mole de Olla https://youtu.be/j2lAXbQYxMc Mole Verde https://youtu.be/0BUITssWi0MNachos con Carne al Pastor https://youtu.be/fHinXDIgHDo Gorditas de Frijol Enchilado en Comal Sin Freír https://youtu.be/8OypCIMCFxYCochinita Pibil https://youtu.be/ZilxvFMsuTw Tacos al Pastor https://youtu.be/_krHjYqhUg8Birria de Res https://youtu.be/YwbcH3R1uMsBarbacoa de Res https://youtu.be/prUOX8LhnmM Chiles en Vinagre https://youtu.be/bjilBszPx10 Chiles Rellenos de Queso https://youtu.be/HjBF23VxW0gLas Mejores Costillitas de Puerco en Adobo https://youtu.be/-xGmdwJAibU Tamales Verdes https://youtu.be/ocRFVxum6b4Tamales Rojos https://youtu.be/p4wnvS9389ATamales Dulces https://youtu.be/cmQwYAdzUw8Gorditas de Maíz https://youtu.be/eXUfThlLAjk Carne Guisada para Tacos https://youtu.be/PwUcgGgkKJ4 Alitas de Pollo Picantes Buffalo - Buffalo Wings https://youtu.be/TpaJ0RJsqtsChurros Mexicanos https://youtu.be/O98yAr5Spa4 Buñuelos de Viento https://youtu.be/NmITH-GWVw0 Buñuelos Mexicanos https://youtu.be/Cdhxm7BZvAgGelatina de Bombones https://youtu.be/EJNZ-U7TUhw “Flan” sin Huevo y sin Horno Fácil y Rápido https://youtu.be/8gPrMWo8dH4Mangonadas con Chamoy https://youtu.be/JKnaebDXnCM Micheladas de Sabores Bien Frías https://youtu.be/JvFBpYMDNDQTepache de Piña https://youtu.be/XhHIsNWJgGcHorchata de Avena Cremosita https://youtu.be/uphHQ227mtY Agua de Piña Colada https://youtu.be/7fhNZkGP6_sAgua de Horchata https://youtu.be/aO0pXw2qmVcHorchata de Fresa https://youtu.be/KSX_4CFQi4UFacebook https://www.facebook.com/JaujaCocinaMexicanaFacebook fans https://www.facebook.com/groups/129106551256274/Twitter https://twitter.com/JaujaCocinaMexInstagram https://www.instagram.com/jaujacocinamexicanaPinterest https://www.pinterest.com/jaujacocinamexContacto: jaujacocinamexicana@gmail.com"
"Ul-7DTK77io","Una mala decisión provocó la muerte de mi hijo: Ferdinando | Hoy","2019-09-09T16:51:59.000Z","UCJPd6seu4JK4PZjVVTWb0QA","Hoy","24","19.13.09","Programa Hoy|Televisa|Hoy|Canal De Las Estrellas|Las estrellas|#ConLasEstrellas|Televisa Espectáculos|Magda Rodríguez productora de Hoy|Hoy 2019|Cambios en Hoy|Branda Kellerman|Ferdinando Valencia|Hijo de Ferdinando Valencia","1133175","7960","436","757","https://i.ytimg.com/vi/Ul-7DTK77io/default.jpg","False","False","Ferdinando Valencia y Brenda Kellerman nos comparten cómo fue que se percataron de la enfermedad de su hijo, Dante.Ve aquí el contenido exclusivo del programa: https://bit.ly/2Eex04mAmanece junto a Galilea Montijo, Andrea Legarreta y Raúl Araiza en el mejor programa matutino: Hoy. Aquí encontrarás lo mejor de los espectáculos, horóscopos, cocina, ejercicios, humor, cápsulas y reportajes ¡Así que no te lo pierdas y acompáñanos todas las mañanas!Sitio Oficial: https://bit.ly/2Eex04mFacebook: http://on.fb.me/1j0HjIJTwitter: http://bit.ly/1fXEHbBInstagram: http://bit.ly/1L7Yxih"
"KkIF7yCpdBg","Badabun VS Los Rules | Encuentra las diferencias","2019-09-09T20:45:18.000Z","UCuxn14PUUrxDVJ2hqdU8uSQ","KimShantal","24","19.13.09","encontrar|diferencias|fotos|alitas|comida|comiendo|enchiloso|youtubers|tiempo|competencia|agua|reto|ganador|perdedor","991579","38204","1085","1312","https://i.ytimg.com/vi/KkIF7yCpdBg/default.jpg","False","False","Bebés invité a los Rules, Caro y Dani a una competencia donde tendrán que poner mucha atención para encontrar las diferencias de estas fotos. Comenten cuál fue la más difícil.  #KimShantal #YoutubersKIM SHANTALFacebook: https://www.facebook.com/kimshantalmxInstagram: https://www.instagram.com/kimshantalYoutube: https://www.youtube.com/c/KimShantalTwitter: https://twitter.com/kimShantal_DANIELA ALFAROInstagram: https://www.instagram.com/SoydannyalfaroYoutube: https://www.youtube.com/c/DanielaAlfaroGFacebook: https://www.facebook.com/soydannyalfaroTwitter: https://twitter.com/SoyDannyAlfaroCAROLINA DIAZInstagram: https://www.instagram.com/soycarolinadiazYoutube:  https://www.youtube.com/c/SoyCarolinaDiazFacebook: https://www.facebook.com/SoyCarolinaDiazLOS RULESInstagram: https://www.instagram.com/losrulesoficialYoutube: https://www.youtube.com/channel/UCV4Q5bvRpbvAcoUhLEgE0qwFacebook: https://www.facebook.com/LosRulesOficialTwitter: https://twitter.com/LosRulesContacto: contacto@vuntu.com"
"9xtAYY04_p0","Green Day - Father Of All...(Official Audio)","2019-09-10T16:08:23.000Z","UCqC_GY2ZiENFz2pwL0cSfAw","Green Day","10","19.13.09","green day|green|day|official|music video|gd|hellamega tour|hella mega|hellamega|alternative|alternative music|billie joe|billie joe armstrong|tre cool|mike dirnt|father of all|FOAM|father of all mutherfuckers|alternative rock|rock|rock and roll|rock n roll|oakland|father of all song|new green day|2019 rock|2019 alternative rock|90s rock","931517","61987","3466","7485","https://i.ytimg.com/vi/9xtAYY04_p0/default.jpg","False","False","this record is The New! soul, Motown,  glam and manic anthemic. Punks,  freaks and punishers! The Dirty messy . The Stink. , The lyrics are like a party and lifestyle of not giving a fuck. The life AND death of the party. Not political. Surviving in chaos. The real shit. Me mike and Tre of the Green Day cut through the bullshit. That’s how it’s always been for us. Everything else is fake. Frauds I tell ya!!Rock has lost its balls. We’re gonna teabag all these mother fuckers. The baddest rock band on the planet that gives a shit. “Glorious” or “glorious anarchy” seems to be the word that keeps coming up that reflects DancingTribalism AnxietyJoyViolence DrugsBoozeDangerous songs for dangerous kids!Our motto??“Nothing says fuck you like a unicorn”Love And kissesBillieNew album Father Of All... out February 7th, 2020 https://greenday.lnk.to/fatherofall !!!!Get your first taste of the album and listen to the title track everywhere now https://greenday.lnk.to/fatherofallsonglast, but never least… we’re bringing the rock on the road all next year (hitting North America, Europe, Asia, etc). The Hella Mega Tour Presented by Harley-Davidson with Green Day, Fall Out Boy, Weezer + The Interrupters is coming to a stadium near you! Get dates + all the pre-sale info on https://greenday.com/tourLYRICSI woke up to a message of love/choking up on  the smoke from above/I’m obsessed with the poison and us/what a mess because there’s no one to trustHuh uh Come on honey/huh uh count your money/huh uh what’s so funny? there’s a riot living inside of usI got paranoia baby/and it’s so hysterical/cracking up under the pressure/looking for a miracleHuh uh come on honey lying in a bed of blood and moneyHuh uh what’s so funny?We are rivals in the riot inside usI’m impressed with the presence of noneI’m possessed by the heat of the sunHurry up cause I’m making a fussFingers up 🖕🖕🖕Cause there’s no one to trust#GreenDay #FatherOfAll #HellaMegaTour"
"DExx10q3Cl0","Cosas que las mamás hacen y no aceptan | Mario Aguilar","2019-09-09T18:45:10.000Z","UCvFmBpXFbwruiWdnGobw9Ow","Mario Aguilar","23","19.13.09","Mario aguilar|sketch|comedia|tipos|mamás|hijos|personalidad|situaciones|familia|hogar","961775","73891","848","1907","https://i.ytimg.com/vi/DExx10q3Cl0/default.jpg","False","False","Chuladas les comparto un sketch de las cosas que las mamás hacen pero no aceptan, ¿A cuántos les sonó familiar estas situaciones?. COMENTEN si faltó alguna. #MarioAguilar  MARIO AGUILARYoutube: https://www.youtube.com/user/MarioAguilarMGFacebook: https://www.facebook.com/MarioAguilarvideosInstagram: https://www.instagram.com/marioaguilarmgTwitter: https://twitter.com/MarioAguilarMGContratación de show en vivo: marioaguilarmg@hotmail.com Contacto: contacto@vuntu.com"
