video_id,title,publishedAt,channelId,channelTitle,categoryId,description,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"KZZc1dC47WA","조국 부인, 추석 소환?…윤석열 “공백 없이 수사” | 김진의 돌직구쇼","2019-09-12T04:17:14.000Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","중앙1 윤석열 추석에도 공백 없이 수사조선 조국, 연일 검찰 압박… 윤석열 職을 걸고 수사한국 曺-尹 전쟁… 물러설 수 없는 링에 오르다 [2019.9.12 방송] 김진의 돌직구쇼 308회▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews","19.13.09","소환|정경심|조국","156092","5825","446","737","https://i.ytimg.com/vi/KZZc1dC47WA/default.jpg","False","False","중앙1 윤석열 추석에도 공백 없이 수사조선 조국, 연일 검찰 압박… 윤석열 職을 걸고 수사한국 曺-尹 전쟁… 물러설 수 없는 링에 오르다 [2019.9.12 방송] 김진의 돌직구쇼 308회▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews"
"VnkRy_xofI0","[추석특집]-9월12일-검찰개혁이 필요한 이유[검찰알아야 바꾼다 1-12편] [LIVE]","2019-09-12T17:46:12.000Z","UCzQJmmpZjqzJe96CwlrwlHQ","시사타파TV","25","시사타파tv 후원: 251001-00-002087 국민은행 예금주 시사타파tv 해외후원:paypal:ljw777666@gmail.com 후원문의:010-2797-7660","19.13.09","[none]","198338","10375","271","109","https://i.ytimg.com/vi/VnkRy_xofI0/default.jpg","False","False","시사타파tv 후원: 251001-00-002087 국민은행 예금주 시사타파tv 해외후원:paypal:ljw777666@gmail.com 후원문의:010-2797-7660"
"mEMkntTDy2Y","한국과 일본공항 똑같이 태풍이 왔는데 일본만 난리난 이유 왜그랬나 알고보니 소름돋는 인천공항 클래스","2019-09-10T09:02:55.000Z","UCc4OuY3PeWklqBzQ3ySi3xA","Travel Tube","25","나리타 공항에 태풍의 영향으로 13,000 여명의 발이 묶였습니다.제휴컨텐츠 뉴스 기사의 부분 및 전체 인용 사전승인 - 저작권자(C)  연합뉴스, Travel Tube - 무단전재 및 재배포, 컨텐츠 도용, 영상으로 재가공화 금지- 트래블튜브 영상공유 가능","19.13.09","한국|일본|인천공항|나리타공항|공항|태풍","1675111","22916","907","2128","https://i.ytimg.com/vi/mEMkntTDy2Y/default.jpg","False","False","나리타 공항에 태풍의 영향으로 13,000 여명의 발이 묶였습니다.제휴컨텐츠 뉴스 기사의 부분 및 전체 인용 사전승인 - 저작권자(C)  연합뉴스, Travel Tube - 무단전재 및 재배포, 컨텐츠 도용, 영상으로 재가공화 금지- 트래블튜브 영상공유 가능"
"rZCEuqoFpgI","[VOA 모닝 뉴스] 9월 12일","2019-09-11T18:09:32.000Z","UC8d0ZgFEl4AUdyAKGE8O3yg","VOA 한국어","25","“대북 기조 변함없어”…“협상 문턱 낮출 수도” / “중국·러시아, 유엔 결의 준수 안 해” / “함박도 북한시설…한반도 안보 영향” / “중국 ‘탈북민 단속 강화’ 문제 제기할 것” / “이산가족의 날 ‘국가기념일’ 제정 촉구” / 폼페오 “추석 축하…동맹의 힘 떠올려” #voa뉴스 #voa #voa모닝뉴스Originally published at - https://www.voakorea.com/a/5079442.html","19.13.09","VOA 모닝 뉴스","131229","2541","105","249","https://i.ytimg.com/vi/rZCEuqoFpgI/default.jpg","False","False","“대북 기조 변함없어”…“협상 문턱 낮출 수도” / “중국·러시아, 유엔 결의 준수 안 해” / “함박도 북한시설…한반도 안보 영향” / “중국 ‘탈북민 단속 강화’ 문제 제기할 것” / “이산가족의 날 ‘국가기념일’ 제정 촉구” / 폼페오 “추석 축하…동맹의 힘 떠올려” #voa뉴스 #voa #voa모닝뉴스Originally published at - https://www.voakorea.com/a/5079442.html"
"fVBXFX2g4W8","(추석특집)남자 셋이서 풍요로운(?) 추석 선물 교환하깈ㅋㅋㅋㅋㅋㅋㅋ","2019-09-11T11:51:31.000Z","UC9ZLv1m7QDLv991X1-p50AA","보물섬","23","해적들~즐거운 추석 보내세용~^^음악 출처Flow Music -어벤져스 메인 테마 국악버전 (Avengers Main Theme Korean Traditional Instrument Ver)https://www.youtube.com/watch?v=GwsKATIqSQkTido Kang-연모지정https://www.youtube.com/watch?v=OO5DHtuHHZE","19.13.09","[none]","706814","13848","459","1943","https://i.ytimg.com/vi/fVBXFX2g4W8/default.jpg","False","False","해적들~즐거운 추석 보내세용~^^음악 출처Flow Music -어벤져스 메인 테마 국악버전 (Avengers Main Theme Korean Traditional Instrument Ver)https://www.youtube.com/watch?v=GwsKATIqSQkTido Kang-연모지정https://www.youtube.com/watch?v=OO5DHtuHHZE"
"Bo087JqgvwU","양치 할 때 유형ㅋㅋㅋㅋㅋㅋㅋ [밍꼬발랄]","2019-09-11T09:00:01.000Z","UCCJkwrmhIqWkSFV-sQol4Qw","밍꼬발랄Mingggo","23","오늘은 댓글로 요청해주신 양치 할 때 유형입니다!우리 꼬밍이들은 어떤 유형인가요?재미있게 보시고 구독/좋아요/댓글 남겨주세용[밍꼬 페이스북]_https://www.facebook.com/mingggggo[밍꼬 인스타그램]_https://www.instagram.com/mingggggo#투니버스 #매주금요일 #오후9시15분","19.13.09","밍꼬발랄|밍꼬|꼬밍|발랄|모아보기|이어보기|정주행|꿀잼|유형|유형별|꼭있는유형|유형별공감|공감|소통|사연|재연|연기|에피소드|이야기|상황극|공감상황극|학교공감|학생공감|친구공감|교실공감|형제공감|자매공감|아빠공감|엄마공감|가족공감|댓글요청|투니버스|투니버스밍꼬발랄|양치할때유형|양치하는방법|양치유형|양치|치카치카|가글|가그린|분노의양치|칫솔|치약","577892","8506","453","2679","https://i.ytimg.com/vi/Bo087JqgvwU/default.jpg","False","False","오늘은 댓글로 요청해주신 양치 할 때 유형입니다!우리 꼬밍이들은 어떤 유형인가요?재미있게 보시고 구독/좋아요/댓글 남겨주세용[밍꼬 페이스북]_https://www.facebook.com/mingggggo[밍꼬 인스타그램]_https://www.instagram.com/mingggggo#투니버스 #매주금요일 #오후9시15분"
"LiBdREHmd_U","[EP.54] 남친과 동거중인 여사친의 실체 [연애의 참견2]","2019-09-12T03:22:09.000Z","UCr0adenI5KeQFJkMIGjq5qw","KBS N","24","#연참드라마 EP.54 - 이길 수 없는 그녀▶ 배우 : 한서울, 한재하, 이한나내 남친의 하우스메이트는... 10년지기 여사친?! 그저 친구라고 하기엔 남친을 쥐락펴락하는 넘사벽 그녀!로맨스 파괴 토크쇼 #연애의참견2매주 화요일 밤 10시 50분 KBS Joy 방송출연 : 서장훈, 김숙, 한혜진, 곽정은, 주우재[KBS N]▶ 홈페이지 : http://www.kbsn.co.kr▶ 페이스북 : http://www.facebook.com/happykbsn▶ 인스타그램 : https://www.instagram.com/kbsn_official","19.13.09","KBSN|연애의참견2|연참드라마|연애고민|서장훈|한혜진|김숙|주우재|곽정은","372507","2450","119","838","https://i.ytimg.com/vi/LiBdREHmd_U/default.jpg","False","False","#연참드라마 EP.54 - 이길 수 없는 그녀▶ 배우 : 한서울, 한재하, 이한나내 남친의 하우스메이트는... 10년지기 여사친?! 그저 친구라고 하기엔 남친을 쥐락펴락하는 넘사벽 그녀!로맨스 파괴 토크쇼 #연애의참견2매주 화요일 밤 10시 50분 KBS Joy 방송출연 : 서장훈, 김숙, 한혜진, 곽정은, 주우재[KBS N]▶ 홈페이지 : http://www.kbsn.co.kr▶ 페이스북 : http://www.facebook.com/happykbsn▶ 인스타그램 : https://www.instagram.com/kbsn_official"
"9lLBFy97r7E","문자 공개! '여보 왜 변했어' 잡으려는 구혜선에게 안재현이 한 말은?! | 풍문으로들었쇼 204회 다시보기","2019-09-09T14:45:01.000Z","UCaZS_XwAu1yBMNoQDD1mR7g","채널A Home","24","'귀여운 내 여보 어딨어' 붙잡아 보려는 구혜선vs '술 마신 줄 알았어' 매몰차게 대응하는 안재현[손예진X현빈] 동반 여행에 대한 목격자 속출!단지 친분이 있어서다?! 열애설의 진실은?! 풍문으로 들었쇼, 더 많은 클립 영상은 https://bit.ly/2rDyw7I♥ Full VOD 광고 없이 다시보기 ♥공식 홈페이지: https://bit.ly/2A5peWG네이버 N스토어: https://bit.ly/2GpBreq풍문으로 들었쇼 매주(월) 밤 11시 방송","19.13.09","풍문으로들었쇼|풍문쇼|스캔들|찌라시|연예계사건사고|셀럽|안재현|구헤선|연예인부부|이혼|이다희|재벌가|마약파문|노현정|조수애|시집살이|재벌가 사생활|현대|CJ|대기업|금수저|재벌 며느리|아나운서","948890","3085","671","1736","https://i.ytimg.com/vi/9lLBFy97r7E/default.jpg","False","False","'귀여운 내 여보 어딨어' 붙잡아 보려는 구혜선vs '술 마신 줄 알았어' 매몰차게 대응하는 안재현[손예진X현빈] 동반 여행에 대한 목격자 속출!단지 친분이 있어서다?! 열애설의 진실은?! 풍문으로 들었쇼, 더 많은 클립 영상은 https://bit.ly/2rDyw7I♥ Full VOD 광고 없이 다시보기 ♥공식 홈페이지: https://bit.ly/2A5peWG네이버 N스토어: https://bit.ly/2GpBreq풍문으로 들었쇼 매주(월) 밤 11시 방송"
"azoT9Du4aSo","[심층분석] 정경심, 그녀의 정체를 파헤친다!!","2019-09-12T03:37:54.000Z","UCZXdbOCTEzMDn0bJdpcgKtA","황태순TV","25","내조의 끝판여왕 정경심. 조국 법무장관의 부인 정경심. 그녀는 누구인가? 한 달여의 의혹들을 정리해 본다. 여전히 풀리지 않는 수많은 의혹들...","19.13.09","황태순|김연광|정치평론가|황태순TV|조국|정경심|사모펀드|최성해|조국 딸|스펙|WHO|유엔 사무총장|동양대|박지원|문재인","95390","7112","255","311","https://i.ytimg.com/vi/azoT9Du4aSo/default.jpg","False","False","내조의 끝판여왕 정경심. 조국 법무장관의 부인 정경심. 그녀는 누구인가? 한 달여의 의혹들을 정리해 본다. 여전히 풀리지 않는 수많은 의혹들..."
"kaARaeGEYlc","[투르크메니스탄전 하이라이트] 10회 연속 월드컵 본선 진출 대장정이 시작됐다! 대한민국 2:0 승리!!","2019-09-10T15:59:58.000Z","UCYRrUD5v5j_Ei8sKOo7mhoQ","엠빅뉴스","25","2022 카타르 월드컵 아시아 지역 2차 예선에서 우리나라가 투르크메니스탄을 2:0으로 꺾었습니다. 대한민국 축구 대표팀은 1986년 멕시코 대회부터 월드컵 10회 연속 진출에 도전합니다!#정우영 #나상호 #투르크메니스탄 #손흥민 #월드컵","19.13.09","정우영|나상호|투르크메니스탄|손흥민|월드컵|벤투|카타르월드컵|황의조|2022","1080093","3876","279","1498","https://i.ytimg.com/vi/kaARaeGEYlc/default.jpg","False","False","2022 카타르 월드컵 아시아 지역 2차 예선에서 우리나라가 투르크메니스탄을 2:0으로 꺾었습니다. 대한민국 축구 대표팀은 1986년 멕시코 대회부터 월드컵 10회 연속 진출에 도전합니다!#정우영 #나상호 #투르크메니스탄 #손흥민 #월드컵"
"TlRsaap8sOc","[단독] 베트남 아니라 괌으로 도주 조국 5촌 코링크 조범동 찾습니다!!","2019-09-12T11:48:36.000Z","UC0M-_02RJqMlGTKUjF1WhJg","가로세로연구소","25","가로세로연구소 구독 후원 방법정기구독 후원 ARS 1877-0665기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)신한은행 140-012-467674 (예금주 : (주)가로세로연구소)우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)투네이션 기부 : https://toon.at/donate/hoverlabPaypal (해외거주자용) : https://paypal.me/hoverlabUSA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)홈페이지 가입 : http://www.hoverlab2018.com","19.13.09","[none]","366976","29886","609","1649","https://i.ytimg.com/vi/TlRsaap8sOc/default.jpg","False","False","가로세로연구소 구독 후원 방법정기구독 후원 ARS 1877-0665기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)신한은행 140-012-467674 (예금주 : (주)가로세로연구소)우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)투네이션 기부 : https://toon.at/donate/hoverlabPaypal (해외거주자용) : https://paypal.me/hoverlabUSA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)홈페이지 가입 : http://www.hoverlab2018.com"
"7XgCvXtbSLU","최고의 병맛명작영화 서유쌍기 선리기연!!","2019-09-11T12:34:25.000Z","UCb_GEWOGkCTXawWZKDtALwg","9bul","1","메일주소 9bul.contact@gmail.com 공식 페이스북 페이지https://www.facebook.com/9bulworld/인스타그램 https://www.instagram.com/p/Bdj76iwFvDX/다이렉트 메세지는 답장못드립니다 ㅠㅠ 메일로 연락주세요.블로그 https://blog.naver.com/ohmanglee구불의 자료실창고 https://www.youtube.com/channel/UCIy3Kio-7zHUW1gwXNxkEHg구불 일상 노래파괴채널 8bul https://www.youtube.com/channel/UC8Znh6JUKEVBJChrcuiFj7g후원계좌:sc은행 35320274550 오X우-구불추천지수는 지극히 개인적 감상평입니다. 가볍게 참고만 해주세용-선리기연구불추천지수: 10/10병맛요소: 10/10참신함: 9/10한줄평: 반드시 봐야하는 영화! 월광보합이 병맛을 선보였다면 선리기연은 병맛을 뛰어넘는 감동이 있다. 주성치 영화를 보다가 짠한 눈물을 보이는 사태가 벌어질수도..! 구텐탁? 중성화 수술을 마치고 온 뉴구불..! X자구불입니다. 멍멍! 구린이들 오랜만이에요~!! 아 정말 보고싶었는데 동물병원에서 아직 깔데기를 하고 있으라그래서..ㅋㅋ 야 내목소리 왜이러니? 인생이란 그런거 아니겠습니까? 있다가도 없고 없다가도 없고..!! 뾰로롱!서유쌍기 시리즈, 월광보합에서는 배꼽잡고 웃었다면 선리기연에서는 짠한 감동이 느껴지더라고요. 이런 병맛에 감동까지 느낄수 있다니.. 포도 감독님 정말 대단한 사람이구나 생각을하게 됐습니다. 아니 근데 자하랑 손오공 그냥 사랑하게 해주면 안되냐? 그리고 이번에 윤회에 대해서도 생각을 해봤는데.. 어디서 얘기를 듣기로는 전생의 원수지간이었던 사람들은 후세에 부모자식으로 태어나고 사랑했던 사이는 형제자매로 태어난다고 하더라고요.  원수를 사랑하라..!  이렇게 생각하면 예수님 얘기랑 연결이 될 수도 있는거 같애요.근데 저 같은 소인배에 향소부곡민은 이런거 잘 모르거든요.ㅋㅋ 아니 전생에 기억이 없는데..왜 내가 전생에 지은 죄때문에 이번생에 벌을 받아야돼~! 아 물론 전생에 덕을 쌓아서 이번생이 편한거면 땡큐죠.ㅋㅋ (감탄고토: 사리의 옳고 그름에는 관계없이 자기 비위에 맞으면 좋아하고 그렇지 않으면 싫어함)우리가 윤회를 하는지 이건 알길이 없으니까. 근데 환생을 한다고해도 이번 삶은 전생과는 별개로 생각해야 되지 않나 생각이 듭니다. 아니 전세계 사람들이 주기적으로 다같이 필름이 끊기는데ㅋㅋ 모두다 전생은 다잊고 새 출발 하는거 아닙니까? 내가 전생에 뭘했는지도 모르겠고 다음생에 뭘로 태어날지도 모르겠어요. 근데 그러기때문에 더더욱 이번생에 감사하고 지금 인생을 소중하게 여기고 노력해야되는 것 아닐까요? 환생을 하든 안하든 지금 이 인생은 다시 돌아오지 않습니다. 지금 곁에 있는 사람 후회없이 사랑하시고 이번생에 할일을 다음생으로 넘겨서 나머지 숙제 안하셨으면 좋겠네요. 아 근데 나는 전생에 잘생겨서 여자친구들이 많았나봐..!ㅋㅋㅋ 이번생 여자친구들까지 다 끌어다 쓴거 같애.ㅋㅋ (고환이 아픕니다 고환~)이상. 병맛중에 병맛! 명작중에 명작! 말이 필요없는 반드시 봐야하는 영화! 월광보합, 선리기연 서유쌍기 시리즈였습니다.구린이들.. 알죠? 구꾸까까?!","19.13.09","구불|선리기연|서유쌍기|주성치","186686","4887","80","1483","https://i.ytimg.com/vi/7XgCvXtbSLU/default.jpg","False","False","메일주소 9bul.contact@gmail.com 공식 페이스북 페이지https://www.facebook.com/9bulworld/인스타그램 https://www.instagram.com/p/Bdj76iwFvDX/다이렉트 메세지는 답장못드립니다 ㅠㅠ 메일로 연락주세요.블로그 https://blog.naver.com/ohmanglee구불의 자료실창고 https://www.youtube.com/channel/UCIy3Kio-7zHUW1gwXNxkEHg구불 일상 노래파괴채널 8bul https://www.youtube.com/channel/UC8Znh6JUKEVBJChrcuiFj7g후원계좌:sc은행 35320274550 오X우-구불추천지수는 지극히 개인적 감상평입니다. 가볍게 참고만 해주세용-선리기연구불추천지수: 10/10병맛요소: 10/10참신함: 9/10한줄평: 반드시 봐야하는 영화! 월광보합이 병맛을 선보였다면 선리기연은 병맛을 뛰어넘는 감동이 있다. 주성치 영화를 보다가 짠한 눈물을 보이는 사태가 벌어질수도..! 구텐탁? 중성화 수술을 마치고 온 뉴구불..! X자구불입니다. 멍멍! 구린이들 오랜만이에요~!! 아 정말 보고싶었는데 동물병원에서 아직 깔데기를 하고 있으라그래서..ㅋㅋ 야 내목소리 왜이러니? 인생이란 그런거 아니겠습니까? 있다가도 없고 없다가도 없고..!! 뾰로롱!서유쌍기 시리즈, 월광보합에서는 배꼽잡고 웃었다면 선리기연에서는 짠한 감동이 느껴지더라고요. 이런 병맛에 감동까지 느낄수 있다니.. 포도 감독님 정말 대단한 사람이구나 생각을하게 됐습니다. 아니 근데 자하랑 손오공 그냥 사랑하게 해주면 안되냐? 그리고 이번에 윤회에 대해서도 생각을 해봤는데.. 어디서 얘기를 듣기로는 전생의 원수지간이었던 사람들은 후세에 부모자식으로 태어나고 사랑했던 사이는 형제자매로 태어난다고 하더라고요.  원수를 사랑하라..!  이렇게 생각하면 예수님 얘기랑 연결이 될 수도 있는거 같애요.근데 저 같은 소인배에 향소부곡민은 이런거 잘 모르거든요.ㅋㅋ 아니 전생에 기억이 없는데..왜 내가 전생에 지은 죄때문에 이번생에 벌을 받아야돼~! 아 물론 전생에 덕을 쌓아서 이번생이 편한거면 땡큐죠.ㅋㅋ (감탄고토: 사리의 옳고 그름에는 관계없이 자기 비위에 맞으면 좋아하고 그렇지 않으면 싫어함)우리가 윤회를 하는지 이건 알길이 없으니까. 근데 환생을 한다고해도 이번 삶은 전생과는 별개로 생각해야 되지 않나 생각이 듭니다. 아니 전세계 사람들이 주기적으로 다같이 필름이 끊기는데ㅋㅋ 모두다 전생은 다잊고 새 출발 하는거 아닙니까? 내가 전생에 뭘했는지도 모르겠고 다음생에 뭘로 태어날지도 모르겠어요. 근데 그러기때문에 더더욱 이번생에 감사하고 지금 인생을 소중하게 여기고 노력해야되는 것 아닐까요? 환생을 하든 안하든 지금 이 인생은 다시 돌아오지 않습니다. 지금 곁에 있는 사람 후회없이 사랑하시고 이번생에 할일을 다음생으로 넘겨서 나머지 숙제 안하셨으면 좋겠네요. 아 근데 나는 전생에 잘생겨서 여자친구들이 많았나봐..!ㅋㅋㅋ 이번생 여자친구들까지 다 끌어다 쓴거 같애.ㅋㅋ (고환이 아픕니다 고환~)이상. 병맛중에 병맛! 명작중에 명작! 말이 필요없는 반드시 봐야하는 영화! 월광보합, 선리기연 서유쌍기 시리즈였습니다.구린이들.. 알죠? 구꾸까까?!"
"aCra9bVnsrA","[류으미] 심영ㅜ의 모험","2019-09-11T10:00:00.000Z","UCNeHPUKNUBmBMZy_rzHPzSw","류으미","20","오타임아무튼 오타임#류으미#심영#함께폭사하자-----------------------------------------------문의 메일 [ryueumi@naver.com]-----------------------------------------------트위치 생방 [https://www.twitch.tv/ryueumi1]페이스북  [https://www.facebook.com/yak82ryueumi]블로그  [http://blog.naver.com/ryueumi]구독하기  [https://goo.gl/rcrDDv]-----------------------------------------------글씨체 : 210 카툰스토리사용 BGM N↓DA↑GI↑NA↓DA☆고들송TipToesDuet MusetteAccordionTemptation MarchCarny's Dance게이퀸Wagon Wheel - ElectronicKevin MacLeod의 Duet Musette은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100250 아티스트: http://incompetech.com/Audionautix의 Temptation March은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 아티스트: http://audionautix.com/Kevin MacLeod의 Carny's Dance은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 출처: https://soundcloud.com/kevin-9-1/carnys-dance 아티스트: http://incompetech.com/","19.13.09","류으미|봄여우|넷카마|심영|심영ㅜ|김두한|야인시대|플래시|고전|고전게임|상하이조|백병원|의사양반|악녀|투보","225747","5202","47","1613","https://i.ytimg.com/vi/aCra9bVnsrA/default.jpg","False","False","오타임아무튼 오타임#류으미#심영#함께폭사하자-----------------------------------------------문의 메일 [ryueumi@naver.com]-----------------------------------------------트위치 생방 [https://www.twitch.tv/ryueumi1]페이스북  [https://www.facebook.com/yak82ryueumi]블로그  [http://blog.naver.com/ryueumi]구독하기  [https://goo.gl/rcrDDv]-----------------------------------------------글씨체 : 210 카툰스토리사용 BGM N↓DA↑GI↑NA↓DA☆고들송TipToesDuet MusetteAccordionTemptation MarchCarny's Dance게이퀸Wagon Wheel - ElectronicKevin MacLeod의 Duet Musette은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100250 아티스트: http://incompetech.com/Audionautix의 Temptation March은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 아티스트: http://audionautix.com/Kevin MacLeod의 Carny's Dance은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다. 출처: https://soundcloud.com/kevin-9-1/carnys-dance 아티스트: http://incompetech.com/"
"kl1tNxaN3CI","#2. [월드베스트] 추멘vs박종윤 월드 베스트 11 뽑기!! 추멘 또 댓글 달리나요??ㅋㅋ","2019-09-11T09:45:00.000Z","UCn9mJ4htO64-1osMWYu9k5Q","이스타TV","17","1편 보기 : https://youtu.be/1imIUtZy7-0이스타TV : http://afreecatv.com/e9dongsung히든풋볼 : http://www.podbbang.com/ch/9907광고문의 : hiddenfootball@daum.net#월드베스트 #손흥민 #FIFA","19.13.09","이스타|이스타TV|이주헌|박종윤|히든풋볼|FIFA|맨유|맨시티|아스날|리버풀|첼시|토트넘|레알 마드리드|바르셀로나|AT 마드리드|바이에른 뮌헨|도르트문트|PSG|알리송|데 헤아|오블라|테어슈테겐|피케|알바|반 다이크|라모스|로버트슨|라포르테|고딘|키엘리니|데 리흐트|부스케츠|데용|라키티치|아자르|카세미루|모드리치|크로스|실바|데 브라이너|에릭센|캉테|포그바|타디치|손흥민|케인|피르미누|살라|마네|아구에로|메시|수아레즈|그리즈만|벤제마|레반도프스키|네이마르|음바페|호날두|주간EPL|방구석토크|후토크","108352","1473","94","1336","https://i.ytimg.com/vi/kl1tNxaN3CI/default.jpg","False","False","1편 보기 : https://youtu.be/1imIUtZy7-0이스타TV : http://afreecatv.com/e9dongsung히든풋볼 : http://www.podbbang.com/ch/9907광고문의 : hiddenfootball@daum.net#월드베스트 #손흥민 #FIFA"
"mrAIqeULUL0","[MV] BOL4(볼빨간사춘기) _ Workaholic(워커홀릭)","2019-09-10T09:00:12.000Z","UCweOkPb1wVVH0Q0Tlj4a5Pw","1theK (원더케이)","24","[MV] BOL4(볼빨간사춘기) _ Workaholic(워커홀릭)🔈1theK가 제작한 '1theK Originals-원더케이 오리지널' 채널이 오픈되었습니다:) 많은 관심과 구독 부탁드려요😉NEW YouTube Channel '1theK Originals' has been launched! Please take a lot of interest and SUBSCRIBE!Subscribe👉 https://www.youtube.com/channel/UCqq-ovGE01ErlXakPihhKDA*****Hello, this is 1theK. We are working on subtitles now!Please come back and watch it again within a few hours.Thank you for your waiting and continuing interest :)*****[Notice] 1theK YouTube is also an official channel for the MV, and music shows will count the views from this channel too.[공지] 1theK YouTube는 MV를 유통하는 공식 채널로, 1theK에 업로드된 MV 조회수 또한 음악방송 순위에 반영됩니다.#NEWRELEASE#MV#1theK#원더케이▶1theK Originals : https://www.youtube.com/channel/UCqq-ovGE01ErlXakPihhKDA▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc","19.13.09","K-POP|Kpop|1theK|원더케이|Original|1theK Original|TOP100|idol|아이돌|라이브|LIVE|멜론|원더케이 오리지널|음악|BOL4|볼빨간사춘기|Workaholic|워커홀릭","1474193","87705","686","2628","https://i.ytimg.com/vi/mrAIqeULUL0/default.jpg","False","False","[MV] BOL4(볼빨간사춘기) _ Workaholic(워커홀릭)🔈1theK가 제작한 '1theK Originals-원더케이 오리지널' 채널이 오픈되었습니다:) 많은 관심과 구독 부탁드려요😉NEW YouTube Channel '1theK Originals' has been launched! Please take a lot of interest and SUBSCRIBE!Subscribe👉 https://www.youtube.com/channel/UCqq-ovGE01ErlXakPihhKDA*****Hello, this is 1theK. We are working on subtitles now!Please come back and watch it again within a few hours.Thank you for your waiting and continuing interest :)*****[Notice] 1theK YouTube is also an official channel for the MV, and music shows will count the views from this channel too.[공지] 1theK YouTube는 MV를 유통하는 공식 채널로, 1theK에 업로드된 MV 조회수 또한 음악방송 순위에 반영됩니다.#NEWRELEASE#MV#1theK#원더케이▶1theK Originals : https://www.youtube.com/channel/UCqq-ovGE01ErlXakPihhKDA▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc"
